sheet_name,seed,lookback,train_ratio,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs
vitainu,11,14,0.8,1.2118186758011142e-08,1.3521398846590464e-08,66.90766909812778,46.01879280053982,0.0,-0.0980392156862745,17
voltinu2,11,14,0.8,3.629207756368609e-08,3.8952620425216e-08,12.350848247568452,11.509166958039636,0.2352941176470588,-0.0258357595683815,17
waffles,11,14,0.8,0.0014155046728488,0.0019260973942963,20.40466711060759,21.865867976593755,0.6470588235294118,0.1761848625098981,17
wassie,11,14,0.8,3.831677419363646e-07,4.792091215533541e-07,14.11000845188674,12.806392389697304,0.5882352941176471,0.0225384935517732,17
why,11,14,0.8,6.007066750730554e-09,8.002921212997352e-09,8.681232850567532,8.167508248189693,0.7058823529411765,0.0920698582463288,17
winniethepoodle,11,14,0.8,0.0009027649859005,0.0010803566241511,10.853864793582368,11.744953492033927,0.5882352941176471,0.0121356941649686,17
wrappeddog,11,14,0.8,0.0004024456888649,0.000456498596411,26.89270960618172,23.10313076960898,0.5294117647058824,0.0325414415628251,17
zerotech,11,14,0.8,0.0028756280771818,0.0035817181785082,18.565246042766816,17.208443291608887,0.5294117647058824,-0.0176564264753275,17
zoomer,11,14,0.8,2.140176711759603e-06,2.6168899945767856e-06,10.79687817887811,10.879632685963188,0.5882352941176471,-0.0111631984381056,17
zyncoin2,11,14,0.8,0.0083852157307822,0.0098980017648509,25.095364869895462,26.411176924289308,0.3529411764705882,0.003741159444151,17
360noscope420blazeit,17,14,0.8,0.911052953658328,0.9513644844426172,1057.988204793579,200.0,0.5882352941176471,-0.0706201625643996,17
888token,17,14,0.8,0.0206680122643358,0.0258227474323036,21.62487295278052,18.439567196891574,0.5882352941176471,0.041321911251251,17
abi,17,14,0.8,0.0014337902653412,0.0017944093245585,11.339990339418232,10.874240507174015,0.5294117647058824,-0.0050953367900668,17
ai16z,17,14,0.8,1.2837534832870825,1.368407984954808,180.0762788797593,91.94808692103112,0.1764705882352941,-0.1674052223580495,17
aicrystalnode,17,14,0.8,0.0001094613686565,0.0001097607875486,191.70516961731835,200.0,0.7058823529411765,0.0673570926062192,17
aiinu,17,14,0.8,0.0010491464259785,0.0011810482913445,12.283248780551368,11.367607823797158,0.2352941176470588,-0.0402538289057553,17
aiwithdaddyissues,17,14,0.8,0.0009099520255429,0.0010503819751794,78.82456857073149,52.25105435857769,0.3529411764705882,-0.0593302461448485,17
akiprotocol,17,14,0.8,0.0006925207253606,0.0010121235935832,5.920556273288207,6.248185337693736,0.8823529411764706,0.0979830261874556,17
amaterasuomikami,17,14,0.8,0.0053956396454682,0.0063431935678267,16.55426900858937,15.561912584177694,0.7647058823529411,0.1024550751803683,17
americancoin,17,14,0.8,2.156751803912203e-06,2.801614155907619e-06,54.81476794904738,57.15949221314026,0.4705882352941176,-0.1983045299359818,17
analos,17,14,0.8,2.672090402225963e-06,3.9993683492276685e-06,12.553340159313176,12.369905364577075,0.4705882352941176,-0.0191407624215924,17
andyman,17,14,0.8,0.0005243480173863,0.0005460369940874,77.11890595696794,53.45741161304309,0.1764705882352941,-0.1013587220971993,17
anyinu,17,14,0.8,2.9936131448705024e-06,3.063898602071333e-06,62.74790728935914,46.73391020544333,0.1764705882352941,-0.1001951000823383,17
astropepex,17,14,0.8,6.064876858088439e-06,7.5753265751280465e-06,5.228861359774674,5.183472798235032,0.7058823529411765,0.034685529319449,17
auraonsol,17,14,0.8,0.0017336084044038,0.0019535214347794,41.64282009503087,31.535265609186457,0.2352941176470588,-0.0749984581677279,17
autism2,17,14,0.8,0.0002779499472896,0.0003527990841022,18.80488287916695,17.859819155325283,0.5882352941176471,0.0392511877820788,17
autonomousvirtualbeings,17,14,0.8,0.0061918916653023,0.0088806327063636,40.16543241061164,29.83270653271233,0.6470588235294118,0.1620876902038748,17
avaxhasnochill,17,14,0.8,0.0003663539540469,0.0004398243264524,20.611456026158397,20.66836259630404,0.5882352941176471,0.0960422556157281,17
babybnb,17,14,0.8,0.0010278035410037,0.0012307146795497,59.38594760156798,93.5140768334733,0.7058823529411765,-0.0231984596510364,17
babyneirotoken,17,14,0.8,2.2048689157587857e-07,2.3472035085082075e-07,37.56311175984141,31.10504406509136,0.2941176470588235,-0.0699042395331722,17
babywen,17,14,0.8,0.0125172802148286,0.0161694098728277,27.09087278672733,22.14760250835623,0.5294117647058824,-0.0273480227872515,17
badideaai,17,14,0.8,1.2623935130249861e-08,1.2957178295295161e-08,126.2393513024986,76.42908789266984,0.1764705882352941,0.088235294117647,17
bananatapewall,17,14,0.8,3.8170870294880286e-05,4.571257731163857e-05,13.633317672272248,12.379780489580597,0.4705882352941176,-0.0356235306657533,17
beercoin2,17,14,0.8,1.4984051361390012e-06,1.5775644872667556e-06,20.058548734472037,18.35071162078191,0.3529411764705882,-0.0306545655628064,17
benthedog,17,14,0.8,0.0016799752675412,0.002027827522412,35.3686695605589,28.009267316038727,0.3529411764705882,-0.0821328847738184,17
billy,17,14,0.8,0.0008194048813987,0.0009815678869301,12.38972403669584,12.552063875033618,0.8235294117647058,0.1388585973742994,17
bingusthecat,17,14,0.8,0.0002702966465662,0.0003076762804152,20.39990434929472,20.03246723918412,0.5294117647058824,0.0311954794312419,17
bitcat2,17,14,0.8,1.565519938032985e-05,1.839647314418765e-05,13.904323732775946,12.66832245588703,0.6470588235294118,0.0487780986649562,17
bobaoppa,17,14,0.8,0.0002121959168446,0.0002609439369882,11.537973212717151,11.11396774847359,0.7058823529411765,0.1129416395376637,17
bobtoken,17,14,0.8,3.5109042630160924e-06,4.130270270048855e-06,24.178793674023947,20.77585647502652,0.2941176470588235,-0.041819779910255,17
bongocat,17,14,0.8,0.0045562280093705,0.0049216716973367,44.58993359795848,34.68788081738285,0.2352941176470588,-0.0613293655244198,17
brainlet2,17,14,0.8,0.0006475250525607,0.0008409901058993,21.612090329943367,18.58210552327421,0.5882352941176471,0.1004941230229568,17
brothecat,17,14,0.8,0.0001990670827568,0.0002943736520092,27.65303295184728,33.801808129358754,0.5882352941176471,-0.0949775388340069,17
buu,17,14,0.8,0.0004887464042646,0.0005369412343825,52.24511788841325,39.00141125344003,0.3529411764705882,-0.0785533584368479,17
catalorian,17,14,0.8,0.0018206861424432,0.0020637615682443,97.31001802684727,55.71598349620365,0.4117647058823529,-0.1096441199846537,17
catana,17,14,0.8,0.0031449747853947,0.003593589758014,81.8755255881058,53.3495417213482,0.4705882352941176,0.0557345616792029,17
catecoin,17,14,0.8,2.139488740743584e-08,2.277197901937557e-08,14.476849893243957,13.379415365291376,0.1764705882352941,-0.040323812703616,17
catwifhat2,17,14,0.8,2.4693701626185223e-08,2.809488680542077e-08,13.430660954878643,13.62121685228834,0.5294117647058824,0.0438359611069104,17
chonky,17,14,0.8,1.2679854109304756e-06,1.6153518025270892e-06,16.365830201058685,14.502868959922004,0.7647058823529411,0.06672473727436,17
chudjak,17,14,0.8,0.0033372071109484,0.0035596864054066,51.28087572675975,39.295283310542,0.2941176470588235,-0.0481546170752295,17
coal2,17,14,0.8,0.0061846171775224,0.0074640335507246,16.228350867136427,15.07397867776541,0.7058823529411765,0.1003607520042154,17
costcohotdog,17,14,0.8,0.0003863021155191,0.0005396283230702,20.91714239736044,23.815898915809463,0.7647058823529411,0.0862806503918229,17
crashout,17,14,0.8,0.0013795674533745,0.0016161418423405,22.045185982449308,21.990208016223782,0.5294117647058824,0.0266325841656407,17
