seed,sheet_name,variant,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs
11,jeoboden,V1,0.0031610370588235296,0.003594048742316534,100.0,200.0,0.6470588235294118,-0.14911756052096992,17
11,jeoboden,V2,0.0013460275631553796,0.0017314790679590006,43.88529278673243,38.322154704991405,0.47058823529411764,0.24984778582461006,17
11,jeoboden,V3,0.0018606574966167065,0.003426133568548419,50.850014187752535,45.52074784083662,0.5882352941176471,-0.2177546952624585,17
11,jesuscoin,V0,1.04e-06,1.0400226241883055e-06,1757.983193277311,179.32361119591033,0.17647058823529413,-0.062114845938375365,17
11,jesuscoin,V1,6e-08,6.039088361275576e-08,100.0,200.0,0.5294117647058824,0.062114845938375365,17
11,jesuscoin,V2,4.7515486924117957e-08,4.820592791424335e-08,81.18875055636956,57.00242633088999,0.17647058823529413,-0.062114845938375365,17
11,jesuscoin,V3,6.205882352941177e-08,8.672573401924291e-08,101.70588235294117,57.27745440111621,0.4117647058823529,0.0373249299719888,17
11,k9financedao,V0,6.522588235294117e-05,6.522618158918918e-05,2000.0602989398342,181.75610885984665,0.47058823529411764,-0.029852018008099373,17
11,k9financedao,V1,3.2741176470588233e-06,3.2800735285876103e-06,100.0,200.0,0.5294117647058824,0.029852018008099373,17
11,k9financedao,V2,2.690894538586553e-06,2.7745931938438886e-06,82.86434389994065,57.70836165279809,0.47058823529411764,-0.029852018008099373,17
11,k9financedao,V3,4.026058823529411e-06,5.000223095022861e-06,125.21087931354309,69.30071262968136,0.47058823529411764,-0.001467509657878638,17
11,katanainu,V0,0.005111591165853136,0.005111800687363036,1525.7452147739557,176.39912095293306,0.17647058823529413,-0.10041358158538878,17
11,katanainu,V1,0.0006526058823529411,0.0014059719242531961,187.1863615627211,198.67973110112865,0.7647058823529411,0.07929939026651132,17
11,katanainu,V2,0.0002728651055917879,0.0002849487308789827,83.52378163835522,56.932078890142435,0.17647058823529413,-0.10041358158538878,17
11,katanainu,V3,0.0006227484368910284,0.0007075191704265589,184.45293039421543,86.96154702996371,0.29411764705882354,-0.04294264412905112,17
11,kekistan,V0,0.0001294805882352941,0.00012948568653579846,2091.366381770334,181.98266249484763,0.17647058823529413,-0.12057679092518783,17
11,kekistan,V1,2.0811176470588235e-05,4.4703131420780016e-05,319.396842659349,197.76528438149052,0.8235294117647058,0.12604671863623673,17
11,kekistan,V2,8.251655038115025e-06,8.336407592933833e-06,136.59148244479343,79.06229031482721,0.17647058823529413,-0.12057679092518783,17
11,kekistan,V3,4.993e-06,8.630348752410604e-06,73.56710857509164,42.99162135376732,0.5882352941176471,0.05810057147804712,17
11,kiboshib,V0,0.00023870294117647061,0.00023872311580081022,2762.9584158410175,185.0271060990068,0.058823529411764705,-0.1385509348991023,17
11,kiboshib,V1,7.66535294117647e-05,0.000129366348542788,802.7495543933536,195.29752750763575,0.7647058823529411,0.04341189491739106,17
11,kiboshib,V2,1.5832582003835788e-05,1.628330931219245e-05,187.1000036623202,91.81976241924919,0.058823529411764705,-0.1385509348991023,17
11,kiboshib,V3,1.2903117647058823e-05,1.629027918548901e-05,158.1109427250834,74.03520042901724,0.47058823529411764,-0.014919923834217948,17
11,kimbo,V0,0.0011173029411764707,0.0011173247324143085,1920.686278791945,180.87912357460237,0.17647058823529413,-0.06377496200762793,17
11,kimbo,V1,0.0001862335294117647,0.00039128570337376993,369.174958724392,198.16080737889,0.7058823529411765,0.02626842497466702,17
11,kimbo,V2,5.1754896294430344e-05,5.230034186252808e-05,90.3650554493761,61.3122525478763,0.17647058823529413,-0.06377496200762793,17
11,kimbo,V3,3.276123529411765e-05,5.331397267961141e-05,54.05058917235523,39.11419606257447,0.7647058823529411,0.07195935960900945,17
11,kittenhaimer,V0,0.30029225165214574,0.3029630760606854,263.40843096107125,108.23565211478177,0.11764705882352941,-0.15575198797376685,17
11,kittenhaimer,V1,0.12219675818640517,0.12808357738650747,112.6950573980326,66.16468014600095,0.11764705882352941,-0.15575198797376685,17
11,kittenhaimer,V2,0.17708559985021513,0.18074892112974963,158.2585430759143,82.87227104573086,0.11764705882352941,-0.15575198797376685,17
11,kittenhaimer,V3,0.10284696018491704,0.10566808893381507,90.44945728294331,59.27465760923204,0.11764705882352941,-0.15575198797376685,17
11,koalaai,V0,1.9992941176470585e-05,1.9994528369178463e-05,1471.2052238719175,175.36810219917294,0.29411764705882354,-0.06840203296997609,17
11,koalaai,V1,7.888235294117647e-06,1.1863408398244132e-05,537.312981285688,190.65926559447925,0.5882352941176471,0.002228757137781907,17
11,koalaai,V2,6.933236003788284e-07,7.322189765720556e-07,53.977531718342206,40.776521247993394,0.29411764705882354,-0.06840203296997609,17
11,koalaai,V3,7.936470588235294e-07,1.2389784691667664e-06,60.74034691575246,41.97229823401777,0.5294117647058824,0.03381853514131443,17
11,komainu,V0,0.05808493315343962,0.05939144042108773,132.31423592120439,76.00047809875777,0.17647058823529413,-0.14960360063110975,17
11,komainu,V1,0.03592785587741656,0.03750528769986949,72.37097560454333,113.90218662508416,0.8235294117647058,0.14960360063110975,17
11,komainu,V2,0.044365543104551576,0.045663016041920135,100.21100502268806,64.04599310020704,0.17647058823529413,-0.14960360063110975,17
11,komainu,V3,0.019104715741439852,0.0195622538674679,41.90296573237444,34.026671732340716,0.23529411764705882,-0.11738305428892626,17
11,leash,V0,97.49845411337334,101.61870877722146,45.16070152474012,60.19514266803632,0.7647058823529411,0.0563200332751304,17
11,leash,V1,89.74841882460335,93.99687396456991,41.65673396634346,54.34386795643379,0.7647058823529411,0.0563200332751304,17
11,leash,V2,55.53365928823287,56.552123826685225,26.095202596458833,22.902221265279863,0.23529411764705882,-0.0563200332751304,17
11,leash,V3,23.23551532075352,25.915268040931597,10.582676774884716,11.056316895835023,0.7647058823529411,0.0563200332751304,17
11,lethimcook,V0,0.0015164996803053918,0.001630174161567272,80.59266100150433,53.30128360879209,0.4117647058823529,0.008823677386456655,17
11,lethimcook,V1,0.003276853463439019,0.003941989342420572,145.31492771897396,180.19491993900442,0.7058823529411765,0.10257083147738569,17
11,lethimcook,V2,0.0006865387568226353,0.000799291101748265,38.012274648806866,29.586344787264323,0.5294117647058824,0.0825666420010823,17
11,lethimcook,V3,0.0007630010960060182,0.0010282292367936852,33.571078963437756,30.132961314313857,0.7058823529411765,0.1024269979298057,17
11,lilyscoin,V0,0.14972412244395608,0.14981660764033491,645.1891271194067,149.31045925469505,0.058823529411764705,-0.21078268141757453,17
11,lilyscoin,V1,0.13807391815800232,0.13864493389989085,603.542163021558,145.8118199498009,0.058823529411764705,-0.21078268141757453,17
11,lilyscoin,V2,0.1707841273940003,0.1724687407047815,715.3998905429185,153.99023814917624,0.058823529411764705,-0.21078268141757453,17
11,lilyscoin,V3,0.03480331416312587,0.03703350011021056,158.9303423357445,80.31974401579049,0.058823529411764705,-0.21078268141757453,17
11,literallyme,V0,0.005274687772445877,0.0052749553246120556,3247.2029927153026,187.32143682007825,0.23529411764705882,-0.12920626427065793,17
11,literallyme,V1,0.009117285014579974,0.010476267081571818,5609.9469717683905,194.28338565091997,0.4117647058823529,-0.03606592289375864,17
11,literallyme,V2,0.00013147297790172023,0.0001462035322367798,91.3640081606874,56.33157701167553,0.35294117647058826,-0.08735697315088539,17
11,literallyme,V3,0.0003027960749685915,0.00039304735888334046,160.67869818010018,76.09983222553771,0.5882352941176471,0.013283283168803325,17
11,littlemanyu,V0,0.0029181138708889373,0.002932189582083624,314.1395548306486,118.45725138172935,0.35294117647058826,0.08473886529520994,17
11,littlemanyu,V1,0.00939994989230788,0.018205360793039645,1116.4035863227195,195.3090849873022,0.35294117647058826,-0.23006039924996663,17
11,littlemanyu,V2,0.0017752341971822563,0.0025506477644263495,177.09284372746447,83.54176459465525,0.35294117647058826,0.08473886529520994,17
11,littlemanyu,V3,0.0009693454402259977,0.0014105631141749448,102.62910548438012,60.40306498299183,0.5294117647058824,-0.010545897219141875,17
11,lmeow2,V0,0.022879753424886656,0.023165561110869377,145.79469495933122,82.11038676918028,0.058823529411764705,-0.12111945512061781,17
11,lmeow2,V1,0.016756784405504887,0.01711573720982949,99.92962973069865,192.1254618541343,0.8823529411764706,0.11391275018880045,17
11,lmeow2,V2,0.027542649129467925,0.028205770204649913,174.86182533182253,90.35031087493559,0.058823529411764705,-0.12111945512061781,17
11,lmeow2,V3,0.005835339617849713,0.007022350249902353,36.29010057563364,30.70461808219354,0.5882352941176471,0.024067076783112876,17
11,loafcat,V0,0.0007496047058823529,0.0007496182979749251,2835.81678180493,186.48207303075725,0.4117647058823529,-0.08610129895231006,17
11,loafcat,V1,0.0003644964705882352,0.0005126163433625122,1249.270996835903,193.00215314151376,0.7058823529411765,0.10694115711501045,17
11,loafcat,V2,5.185383200742753e-05,5.232072734990064e-05,196.5593310754726,97.84922139383352,0.4117647058823529,-0.08610129895231006,17
11,loafcat,V3,4.1205365299438054e-05,5.050243082575302e-05,145.94084199009004,73.3830703722243,0.7647058823529411,0.08370037084800734,17
11,lovelyinufinance,V0,0.003096027267643593,0.003097837094129921,203.2012869432124,100.51933816840737,0.5294117647058824,0.0022118667482837594,17
11,lovelyinufinance,V1,0.01653752176470588,0.017932212768239992,1087.5074523108103,177.91867022206262,0.35294117647058826,-0.044857616936437805,17
11,lovelyinufinance,V2,0.000627027570043311,0.0006615681841652761,41.46142360970991,33.73295938060066,0.5294117647058824,0.0022118667482837594,17
11,lovelyinufinance,V3,0.0009272725458005622,0.001223640343199294,59.97122886342565,44.32980178186536,0.5882352941176471,0.014868813976600765,17
11,luci,V0,0.003723831056729652,0.0037297547594972247,605.7823717754825,147.24066454946492,0.29411764705882354,0.1184022515557337,17
11,luci,V1,0.009717848784297642,0.017543375593885857,1714.6036824606024,188.1022991368093,0.29411764705882354,-0.25953318120267177,17
11,luci,V2,0.0012354432256720437,0.0012858824306312406,208.7951140106763,96.13967272558284,0.29411764705882354,0.1184022515557337,17
11,luci,V3,0.0005345237943421017,0.0009700533752183058,77.02778185191309,52.411849967254156,0.5294117647058824,-0.23537113334068932,17
11,mad2,V0,0.0003237035294117647,0.00032371282096763413,2492.9550052382538,184.73013939822786,0.23529411764705882,-0.125150224874854,17
11,mad2,V1,0.00017723882352941176,0.00023540759993229265,1305.14208285973,191.67086015887335,0.5882352941176471,0.03144204053030344,17
11,mad2,V2,1.4641298160585869e-05,1.4964719385058579e-05,115.0057843649979,71.12399859092689,0.23529411764705882,-0.125150224874854,17
11,mad2,V3,2.5623000000000002e-05,3.123335107277626e-05,188.22105108082997,85.24465383176305,0.4117647058823529,-0.06396498862339166,17
11,magahat,V0,0.0006510264705882352,0.0006511740478686532,2072.6167244293288,180.43254353497966,0.0,-0.22653709353066254,17
11,magahat,V1,3.5573529411764705e-05,3.81791986018873e-05,100.0,200.0,1.0,0.22653709353066254,17
11,magahat,V2,4.0560799193665054e-05,4.240411981851775e-05,138.25652058276177,76.42894565167435,0.17647058823529413,-0.08230434527424779,17
11,magahat,V3,0.00010915258823529411,0.00012459143053573617,300.3202094056504,117.6712275927164,0.0,-0.22653709353066254,17
11,majorfrog,V0,0.005377891898077706,0.006340502632563389,12.696023497560214,13.1334528020933,0.8235294117647058,0.12245711121487757,17
11,majorfrog,V1,0.03506605294471249,0.03786751491136186,82.48908081928647,76.24717657248546,0.6470588235294118,0.104834695671564,17
11,majorfrog,V2,0.006473266626673739,0.008007460081006909,14.548003690362993,16.155046413141587,0.7647058823529411,0.08808287770531917,17
11,majorfrog,V3,0.006745010971189173,0.008317442329428246,15.782135841832071,17.362864413352828,0.7058823529411765,0.03505480348065723,17
11,mars2,V0,0.00011664235294117647,0.00011664462348619113,2218.7290706308604,183.18539544044103,0.17647058823529413,-0.0764289799586092,17
11,mars2,V1,5.124235294117647e-05,7.501445319560287e-05,984.8547518744788,193.16854258640396,0.6470588235294118,0.02395073182346627,17
11,mars2,V2,4.2449697460830585e-06,4.35318476004722e-06,81.1645675556629,56.79933143755659,0.17647058823529413,-0.0764289799586092,17
11,mars2,V3,4.40335294117647e-06,6.692134175547395e-06,84.23316523474568,50.33773204410898,0.6470588235294118,0.03152033367096231,17
11,mellowman,V0,0.018279537898950354,0.018414732312571538,113.39333254907548,71.28305762179853,0.35294117647058826,-0.03948127321248192,17
11,mellowman,V1,0.018267188081069592,0.019885447641763258,109.24221907666816,162.82758244797373,0.6470588235294118,0.07877735809846946,17
11,mellowman,V2,0.015870482166332252,0.01694229843668949,96.90682203027086,62.839575885605214,0.35294117647058826,-0.03948127321248192,17
11,mellowman,V3,0.008696475741796177,0.009802060408661297,54.65932377804462,40.58703131655972,0.35294117647058826,-0.03948127321248192,17
11,memesai,V0,0.0284280520199318,0.028767776653410165,319.1902460631463,114.41436132030421,0.058823529411764705,-0.2118470682832465,17
11,memesai,V1,0.03148847441290626,0.03766886173642887,372.31561578251285,119.85186979188305,0.11764705882352941,-0.22184299345630348,17
11,memesai,V2,0.03194255722277893,0.032163723855337126,352.99202959772515,120.10179995794313,0.058823529411764705,-0.2118470682832465,17
11,memesai,V3,0.01037595105639788,0.010848392208747249,103.8964935447205,67.73200307179741,0.058823529411764705,-0.2151583437486977,17
11,metamonopoly,V0,0.0003867489247465638,0.0005108191152473066,12.894313511215017,11.54836054243048,0.8823529411764706,0.1592652767619828,17
11,metamonopoly,V1,0.005941187647058824,0.011503476593558958,196.72658335807498,198.78985838119502,0.47058823529411764,-0.02910996440759559,17
11,metamonopoly,V2,0.0011505315600121374,0.0013716175130678214,36.66026083176143,31.452163023590796,0.4117647058823529,-0.01367771775200033,17
11,metamonopoly,V3,0.002604031904567336,0.0035889642709444145,72.39602839184288,47.99006498457992,0.7058823529411765,0.06912640529397572,17
11,miladywifhat,V0,2.758352941176471e-05,2.7583999198171137e-05,1489.3473655159594,176.16979870080203,0.5882352941176471,3.718732882056453e-05,17
11,miladywifhat,V1,3.3717647058823523e-06,6.916685707509817e-06,177.99451386772327,198.55284369962135,0.47058823529411764,0.0030917238101030977,17
11,miladywifhat,V2,4.589576529355453e-07,5.42376696658106e-07,24.808351582651145,22.522511427232462,0.5882352941176471,0.03265355779682483,17
11,miladywifhat,V3,1.0974705882352942e-06,1.6331261073024768e-06,58.88593986922794,45.65078224100575,0.47058823529411764,0.0015853075524729953,17
11,mongcoin,V0,9e-08,9e-08,900.0,163.63636363636365,0.0,0.0,17
11,mongcoin,V1,1e-08,1e-08,100.0,200.0,0.0,0.0,17
11,mongcoin,V2,8.95473722052323e-10,9.024959514221602e-10,8.954737220523231,8.565487082227838,0.0,0.0,17
11,mongcoin,V3,2.0000000000000004e-08,2.0000000000000004e-08,200.00000000000006,100.00000000000003,0.0,0.0,17
11,monkeyhaircut,V0,0.0034943464560675697,0.0035031101121633,458.61072581416676,135.0550654605603,0.11764705882352941,-0.15928689809983052,17
11,monkeyhaircut,V1,0.012957599634395191,0.01629113343542059,1516.7540113638481,179.1442452808993,0.35294117647058826,-0.05853029925187805,17
11,monkeyhaircut,V2,0.0015120229063701615,0.0015313514206093583,203.79960471235864,95.59504345915705,0.11764705882352941,-0.15928689809983052,17
11,monkeyhaircut,V3,0.00044597644731895846,0.0008005034961969175,52.556712896760196,33.28854954702088,0.7058823529411765,0.11849060784143442,17
11,moodeng2,V0,0.0015681,0.001568133002001012,1823.1448357080094,179.99569137513996,0.17647058823529413,-0.06720030215141452,17
11,moodeng2,V1,8.72e-05,8.779146863281125e-05,100.0,200.0,0.8235294117647058,0.06720030215141452,17
11,moodeng2,V2,4.962941535927747e-05,5.019411302728177e-05,58.16998436869597,44.67502739768106,0.17647058823529413,-0.06720030215141452,17
11,moodeng2,V3,6.317917210223634e-05,0.00010503519319136838,72.23522019449193,46.46058625631685,0.5882352941176471,0.0006092596692130241,17
11,nailong,V0,0.012250959376944027,0.012398396125789624,494.19323293610955,128.68304573084652,0.17647058823529413,-0.20709381685862607,17
11,nailong,V1,0.010043021414207922,0.014182181696962108,235.1331111456364,172.86668973196157,0.6470588235294118,0.058739577184542736,17
11,nailong,V2,0.010403061244263635,0.010851859136514288,397.6765960615053,121.23511816462829,0.17647058823529413,-0.20709381685862607,17
11,nailong,V3,0.004215592488105107,0.005853179323411767,141.84001253296128,70.2449247194977,0.29411764705882354,-0.14098692559699227,17
11,nasdaq420,V0,0.00301406560487653,0.0032602418770181787,45.6106124989756,60.440179910669734,0.8235294117647058,0.13050158498346984,17
11,nasdaq420,V1,0.03107746508797473,0.04205784737409711,591.4211793440749,172.5685479642222,0.6470588235294118,0.02767698262169274,17
11,nasdaq420,V2,0.0013644889941849773,0.0018955081736729774,30.578347036676533,22.381795558962693,0.6470588235294118,-0.005502522997470547,17
11,nasdaq420,V3,0.006376939974526022,0.00864578720987922,123.89696850148172,59.443763060626075,0.47058823529411764,-0.038156805551149184,17
11,neiro,V0,0.000577137867954243,0.0007096368074774469,25.494052892704072,21.213946429140243,0.4117647058823529,-0.036119455600167195,17
11,neiro,V1,0.002653999411764706,0.0027052166071336622,100.0,200.0,0.8235294117647058,0.10137180726065707,17
11,neiro,V2,0.0017493164664129873,0.0018109903634958265,71.98610326438619,50.96808621419607,0.17647058823529413,-0.10137180726065707,17
11,neiro,V3,0.0009741430660735298,0.0014637390066404184,34.56968437791822,29.374968540907687,0.6470588235294118,0.05952796623404761,17
11,neiro2,V0,0.002056610719235827,0.002193269345612225,108.15056795035052,64.83118465805234,0.058823529411764705,-0.11379974687786949,17
11,neiro2,V1,0.005628931314782822,0.007882391719485808,242.35378205648766,183.25041366674037,0.6470588235294118,0.055866998150033605,17
11,neiro2,V2,0.0010216254126723453,0.0011581592505238048,49.417397129278825,41.77368224890613,0.4117647058823529,0.027859706565807007,17
11,neiro2,V3,0.0014492667941625105,0.002655972352305393,59.58005837494059,36.715815996830806,0.5882352941176471,0.036291124916918424,17
11,newbornhaggispygmyhippo,V0,0.004720387853637485,0.004720550009677256,1897.289295585967,180.52154842618637,0.35294117647058826,0.03278139895530705,17
11,newbornhaggispygmyhippo,V1,0.0002549864705882353,0.00025804656300069294,100.0,200.0,0.6470588235294118,-0.03278139895530705,17
11,newbornhaggispygmyhippo,V2,0.0008105736650865939,0.0008121772499734066,327.80953371507695,123.00683722917465,0.35294117647058826,0.03278139895530705,17
11,newbornhaggispygmyhippo,V3,0.0005083494117647059,0.0005260510940628351,207.62048268910593,98.74714559588088,0.35294117647058826,0.03278139895530705,17
11,nomnom,V0,0.0051608016893308255,0.00528436470881862,174.6563273212262,87.0860044872246,0.11764705882352941,-0.1657852656171634,17
11,nomnom,V1,0.005476647045846868,0.0072539392041428095,161.95982273603695,139.025645348351,0.5882352941176471,0.08471273452730502,17
11,nomnom,V2,0.007989628355197759,0.00815193405432994,268.1236976449593,107.51520219331032,0.11764705882352941,-0.1657852656171634,17
11,nomnom,V3,0.0019233659017746688,0.0028150833140305797,57.2645989837098,36.360437176040016,0.47058823529411764,-0.00617601509733244,17
11,npconsolana,V0,0.006095431091437802,0.006483369457237687,59.16377707000235,42.86159803427199,0.35294117647058826,0.08456909885838647,17
11,npconsolana,V1,0.008080843351550236,0.009346023384470145,72.09251836202014,107.61455667512207,0.5294117647058824,-0.10351598529804142,17
11,npconsolana,V2,0.004726580168254774,0.005180613701284197,46.44309584368055,35.19419248528587,0.35294117647058826,0.08456909885838647,17
11,npconsolana,V3,0.003277665778865451,0.0041870634097573405,29.5524983026123,24.907780019783143,0.6470588235294118,0.1914888169278522,17
11,numogram,V0,0.010956260509208593,0.011778351881887996,111.98994686109403,63.8458771290176,0.35294117647058826,-0.07300557273219754,17
11,numogram,V1,0.019190618024391683,0.025899198965082998,141.9284049390832,79.20630435283167,0.7058823529411765,0.126254024409259,17
11,numogram,V2,0.013083908582562871,0.013540537103268907,123.02307185535271,70.95914043987797,0.35294117647058826,-0.07300557273219754,17
11,numogram,V3,0.004939768270842818,0.006451161438595386,37.59132687277435,30.142517078061054,0.6470588235294118,0.1170631721675572,17
11,nya,V0,2.6235294117647064e-06,2.6236301747993464e-06,1511.3124506768652,176.30685565306482,0.058823529411764705,-0.08713257558322209,17
11,nya,V1,1.1929411764705883e-06,1.6964045022618037e-06,717.281814686659,190.7992467013391,0.5882352941176471,0.049575664273806684,17
11,nya,V2,1.1761381401336356e-07,1.2012024694568924e-07,69.33239187446857,50.537932692716815,0.058823529411764705,-0.08713257558322209,17
11,nya,V3,2.913529411764706e-07,3.4998546188293563e-07,163.27347347607775,80.6623436585928,0.17647058823529413,-0.05160260190445949,17
11,ogroaringkitty,V0,0.0008423211915102611,0.001033235030087435,20.708840935816493,24.14243346940789,0.7647058823529411,0.09709867767742701,17
11,ogroaringkitty,V1,0.0036876323529411764,0.0037424567924709247,100.0,200.0,0.7058823529411765,0.08712493249911012,17
11,ogroaringkitty,V2,0.0032502177225643444,0.0033125343441643856,94.28431891996345,62.137243256379335,0.29411764705882354,-0.08712493249911012,17
11,ogroaringkitty,V3,0.0009939866843644547,0.0011762478798086218,29.370304246217437,24.108186093901036,0.4117647058823529,-0.0617629512245837,17
11,omega2,V0,0.009018739384020737,0.009019914770474658,1987.1279576294676,180.264603511148,0.29411764705882354,-0.140216156490381,17
11,omega2,V1,0.019574534469855572,0.05360207482032165,3029.703515290046,187.99960903933209,0.5882352941176471,-0.022625387384626338,17
11,omega2,V2,0.010761573669237285,0.010967355495475919,2366.076038164433,182.4464926502052,0.29411764705882354,-0.140216156490381,17
11,omega2,V3,0.0009861296030682684,0.0012363988269713949,213.4883463657868,88.98363944841728,0.35294117647058826,-0.09801753174681362,17
11,optimusai,V0,0.039856551409770125,0.04047181320088273,96.60130297789799,63.58391117163503,0.058823529411764705,-0.10466479242023556,17
11,optimusai,V1,0.03890396574153399,0.04358458160012942,92.44745571175976,86.38028559793045,0.5294117647058824,-0.025265361387270827,17
11,optimusai,V2,0.03689729032357699,0.03746675920264981,89.453056615306,60.33715238890566,0.058823529411764705,-0.10466479242023556,17
11,optimusai,V3,0.007531957976478595,0.010008908889486913,17.936094040322555,15.561715309355218,0.47058823529411764,-0.03653770812059639,17
11,oscar,V0,0.001069516973831297,0.0014642920251695805,27.31588821803859,33.27635473120202,0.7058823529411765,0.04747024415786841,17
11,oscar,V1,0.0033231058823529414,0.003501253562803908,100.0,200.0,0.7058823529411765,0.04747024415786841,17
11,oscar,V2,0.003634573270190474,0.003903659505778467,128.5295119955836,72.62915712447301,0.29411764705882354,-0.04747024415786841,17
11,oscar,V3,0.0013392533907007548,0.001893941141013211,35.64064282748986,35.826228235878474,0.6470588235294118,-0.015950749066316886,17
11,pajamascat,V0,0.0013530473616483614,0.0014031331437124972,86.45414877159082,57.57072438570674,0.11764705882352941,-0.1259040208404511,17
11,pajamascat,V1,0.0049243036346257665,0.007970338969733383,314.73400791691245,190.98019591166792,0.7647058823529411,0.08020671130858827,17
11,pajamascat,V2,0.0026090823277150855,0.0026631765179256145,162.75298377274638,86.3931261929856,0.11764705882352941,-0.1259040208404511,17
11,pajamascat,V3,0.0005999866943234708,0.0010274904725700467,35.99379319937849,28.114746994161795,0.7058823529411765,0.06272493192974937,17
11,patriot,V0,0.0028988259757752426,0.003000754130014843,271.7257780286399,105.87930652658979,0.4117647058823529,0.015752462580514534,17
11,patriot,V1,0.014848266650308162,0.021987421894420905,1359.278766531311,194.79087900971479,0.5294117647058824,0.02918416526925297,17
11,patriot,V2,0.0030769112968307877,0.0032699318769047548,250.05252797441955,108.00030781471474,0.29411764705882354,-0.11804737430783285,17
11,patriot,V3,0.0022411825822776705,0.003925196765939288,135.0272930853885,63.43196480339648,0.47058823529411764,-0.024358465055843537,17
11,peng,V0,0.129514163611847,0.13037726571648703,350.6673437038995,121.91343960286756,0.29411764705882354,-0.07293423120599878,17
11,peng,V1,0.030941853978270716,0.033753169805688855,91.83780948530332,56.942724288699765,0.47058823529411764,0.006365580304081301,17
11,peng,V2,0.08971008733804747,0.0922878088185304,247.60466032392384,103.80391776290246,0.29411764705882354,-0.07293423120599878,17
11,peng,V3,0.03458327635457671,0.03703299715347083,96.1222815383637,60.02026787966413,0.29411764705882354,-0.07293423120599878,17
11,pestothebabykingpenguin,V0,0.0016970317157565089,0.001711341866821216,126.65322390709957,76.02360428881806,0.17647058823529413,-0.0735897448069565,17
11,pestothebabykingpenguin,V1,0.019208935969969778,0.03029900193896144,1587.931866595112,195.40520263671658,0.4117647058823529,-0.047981849333178415,17
11,pestothebabykingpenguin,V2,0.003027274316361824,0.0030793163797540896,216.67032428956395,103.50182803853214,0.17647058823529413,-0.0735897448069565,17
11,pestothebabykingpenguin,V3,0.00031442270382545806,0.00037205693751450624,21.560899146033275,25.1090701011484,0.8235294117647058,0.0735897448069565,17
11,phil,V0,0.012753742577917702,0.012811117858962991,146.6166756020749,83.3415504532942,0.17647058823529413,-0.08368036583951759,17
11,phil,V1,0.009532398683153379,0.009846542956654259,105.68481299683499,194.0678439533743,0.7647058823529411,0.07382715488385763,17
11,phil,V2,0.011733975118827223,0.011910393698880908,135.1358437354073,79.01073652464781,0.17647058823529413,-0.08368036583951759,17
11,phil,V3,0.0017197304487755081,0.0019089528258001373,18.849465389306033,21.25989420622825,0.7647058823529411,0.07472068746899754,17
11,pikaboss,V0,9.735294117647057e-07,9.73553225228565e-07,1284.8039215686276,172.85962295894075,0.23529411764705882,-0.024626517273576096,17
11,pikaboss,V1,7.647058823529412e-08,7.677315707367272e-08,100.0,200.0,0.4117647058823529,0.024626517273576096,17
11,pikaboss,V2,1.4753266973035956e-08,1.6254903070088024e-08,20.31880736134069,17.959190528481635,0.23529411764705882,-0.024626517273576096,17
11,pikaboss,V3,1.531764705882353e-07,1.571166670306608e-07,204.21802054154998,99.49372907466734,0.17647058823529413,-0.03933239962651727,17
11,pochita,V0,0.003175436262445256,0.0031875874861832507,496.54552687732007,136.6590026024534,0.058823529411764705,-0.18224983222073157,17
11,pochita,V1,0.0007545088235294117,0.0008018674307881719,100.0,200.0,0.9411764705882353,0.18224983222073157,17
11,pochita,V2,0.00193107944207491,0.0020411118280766445,285.4428590858131,112.72688063426418,0.058823529411764705,-0.18224983222073157,17
11,pochita,V3,0.0017425042665617405,0.001915673262120362,244.97147541808008,104.1781525649689,0.11764705882352941,-0.1367725131309244,17
11,polydoge,V0,9e-08,9e-08,900.0,163.63636363636365,0.0,0.0,17
11,polydoge,V1,2.8823529411764705e-08,4.452362228274414e-08,288.2352941176471,191.4438502673797,0.0,0.0,17
11,polydoge,V2,2.026644346589975e-09,2.541066439493834e-09,20.26644346589975,18.86945839054341,0.0,0.0,17
11,polydoge,V3,1.3000000000000002e-08,1.545962483374031e-08,130.00000000000003,73.35640138408307,0.0,0.0,17
11,popdog,V0,0.0015616765584210981,0.0016354859228361399,88.2789518027387,57.65206297891433,0.11764705882352941,-0.11434523991533221,17
11,popdog,V1,0.005666095230036066,0.011618877905302834,297.0385872281341,197.61706720788993,0.7647058823529411,0.0623546690752404,17
11,popdog,V2,0.0011967266065265145,0.001298643092149587,68.2111252442676,47.48387833869256,0.17647058823529413,-0.08349145162193648,17
11,popdog,V3,0.00045832184727477267,0.000569265637030182,21.58194199621601,23.994572801169404,0.8235294117647058,0.08376836713034518,17
11,project89,V0,0.017147964694306312,0.01749675096179977,161.19019090371188,83.94285344519406,0.11764705882352941,-0.12472362770858432,17
11,project89,V1,0.01353892612719686,0.0162912490019433,116.668427800518,164.20200366702937,0.8823529411764706,0.2599626634138144,17
11,project89,V2,0.012361956717254584,0.012801613084030551,113.01388225377434,68.63391351016895,0.17647058823529413,-0.0531570823613484,17
11,project89,V3,0.002876845925046263,0.003551305777692383,25.421554541877793,21.9941546646926,0.8235294117647058,0.2421278033365872,17
11,prophetofethereum,V0,0.004291132122163339,0.004291841277322939,565.3679688719528,147.35361102103025,0.23529411764705882,-0.05892347299462336,17
