sheet_name,model,note,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs
sillynubcat,prophet,ok,0.0029728358324737194,0.003399662907826101,30.758991779827973,25.885231692219897,0.6470588235294118,0.04925410034022677,17
sillynubcat,random_forest,ok,0.0031319637352941175,0.0037268927206120014,34.62156918859316,27.274301457268834,0.47058823529411764,-0.002301061721488465,17
sillynubcat,xgboost,ok,0.0033560379130925847,0.004111628502530109,37.44034963074316,28.692554321506403,0.47058823529411764,-0.002301061721488465,17
sillynubcat,gru,gru_fallback_mlp,0.05350039102867476,0.06503769359376543,475.76533336637226,135.35578881240596,0.17647058823529413,-0.09322068122238049,17
sillynubcat,lstm,lstm_fallback_mlp,0.03254186409189299,0.0449062097654283,299.7936722570837,104.8156197072316,0.23529411764705882,-0.10262921867984648,17
slop,persistence,ok,9.10441176470588e-05,0.00012328817979218682,16.176922232021983,14.529979413702485,0.0,0.0,17
slop,arima,ok,0.00028698622958619715,0.00029611007317436363,54.820140900302924,42.20856840592279,0.35294117647058826,-0.05985209964174835,17
slop,prophet,ok,0.0006222078377551884,0.0006691413694350355,118.46205585793142,161.11901797936895,0.7058823529411765,0.07816265868141695,17
slop,random_forest,ok,0.000604157864705883,0.0006280815284956416,115.24316590282497,70.7747148824931,0.29411764705882354,-0.07816265868141695,17
slop,xgboost,ok,0.0004844865232925555,0.0004896211046012334,91.44703868229823,61.94015805967192,0.29411764705882354,-0.07816265868141695,17
slop,gru,gru_fallback_mlp,0.0439827730174058,0.08303867980860294,8200.031228985625,197.85840274786491,0.6470588235294118,0.05985209964174835,17
slop,lstm,lstm_fallback_mlp,0.011998693959447512,0.012870090834780993,2227.324220552359,197.24690381988452,0.5294117647058824,-0.004427410074409464,17
slothana,persistence,ok,0.00044201000000000006,0.000518648449807994,12.35007039965025,11.611237545386048,0.0,0.0,17
slothana,arima,ok,0.0006405482453365583,0.0007852409550723045,19.77604113170235,17.18007930930111,0.47058823529411764,0.0070107858629134155,17
slothana,prophet,ok,0.0014664503649377387,0.0015432936060797886,38.4572567550363,48.03597913242976,0.6470588235294118,0.04988460895028953,17
slothana,random_forest,ok,0.0009119207794117642,0.0009778151351855892,24.528721846935706,25.11625923460126,0.29411764705882354,-0.024400631522883586,17
slothana,xgboost,ok,0.0008344965502065069,0.0008962014686080214,22.637675223108168,22.777348417323747,0.29411764705882354,-0.024400631522883586,17
slothana,gru,gru_fallback_mlp,0.013267533748476805,0.016119902572394217,372.18190767648684,152.11407291958577,0.6470588235294118,0.025439285611740515,17
slothana,lstm,lstm_fallback_mlp,0.028736623126352084,0.03430397516403909,816.1937888966904,180.9733766064203,0.6470588235294118,0.04988460895028953,17
snapkero,persistence,ok,4.0823529411764714e-07,5.22876658496055e-07,7.414904293770045,7.395326872811565,0.0,0.0,17
snapkero,arima,ok,6.676812139628697e-07,7.573303302288583e-07,11.56109061456565,12.446244020959162,0.5294117647058824,0.03387118922114215,17
snapkero,prophet,ok,1.219048833692341e-06,1.260393852249068e-06,21.535252547475647,24.270401427128117,0.47058823529411764,0.0036325877564598818,17
snapkero,random_forest,ok,5.961417250233436e-07,7.059895449091142e-07,10.285455405705214,11.032315228368129,0.47058823529411764,0.0036325877564598818,17
snapkero,xgboost,ok,3.403051249365158e-07,4.2018896440843024e-07,6.332940452831111,6.156196758642702,0.5294117647058824,0.023452801632069604,17
snapkero,gru,gru_fallback_mlp,0.08873154409574327,0.08889247998182036,1599910.441529039,200.0,0.47058823529411764,0.0036325877564598818,17
snapkero,lstm,lstm_fallback_mlp,0.019445425723193268,0.02010980224955737,351822.18036480306,200.0,0.47058823529411764,0.0036325877564598818,17
solchat,persistence,ok,0.060570117647058816,0.07854713036357815,12.770333865894171,11.652261308230347,0.0,0.0,17
solchat,arima,ok,0.17535246597980533,0.1832402692357125,37.19269205918391,30.676923753312064,0.23529411764705882,-0.0466176719442092,17
solchat,prophet,ok,0.140326662977721,0.15030753886639558,29.124228672518036,35.31555570021022,0.8235294117647058,0.07563004327098466,17
solchat,random_forest,ok,0.11284779588235262,0.126139769593858,24.40523350530098,21.004204614812597,0.4117647058823529,0.005089506788310213,17
solchat,xgboost,ok,0.12423660480723661,0.14073590127994445,26.85254746308806,22.733535707219605,0.4117647058823529,0.005089506788310213,17
solchat,gru,gru_fallback_mlp,0.10748627122346821,0.18705263406962092,24.552871219167507,18.270852532303273,0.4117647058823529,0.005089506788310213,17
solchat,lstm,lstm_fallback_mlp,0.08790316858513283,0.1297981348896624,19.615382061342025,16.11188210973771,0.4117647058823529,0.005089506788310213,17
speedy2,persistence,ok,0.0006241305882352942,0.0008958247675482862,19.57154031541457,16.663012348232932,0.0,0.0,17
speedy2,arima,ok,0.0013325900110652243,0.0014409559100416539,46.91228040068579,35.96228639649948,0.35294117647058826,-0.02583114129859738,17
speedy2,prophet,ok,0.001680291246094853,0.0017169756236143812,55.53981972209067,81.75833041624699,0.8235294117647058,0.13163410989043173,17
speedy2,random_forest,ok,0.0005817722794117651,0.0007585202814054188,20.75985821756141,17.608629889276262,0.6470588235294118,0.03870734692911823,17
speedy2,xgboost,ok,0.0006638452084748535,0.0008438874321374178,24.14699459537315,19.89622828700274,0.5882352941176471,0.034173317080813496,17
speedy2,gru,gru_fallback_mlp,0.019751027815599297,0.03419326440448208,719.6629793714202,157.44233292881705,0.6470588235294118,0.040820228830672066,17
speedy2,lstm,lstm_fallback_mlp,0.023290732957771957,0.028889643542166093,728.1362871092063,198.7564519295086,0.7647058823529411,0.09215455723126245,17
squidgrow2,persistence,ok,0.0016559823529411761,0.002092706712398478,9.901118203379395,9.38666095503352,0.0,0.0,17
squidgrow2,arima,ok,0.004569707049185696,0.00492807001600267,28.747125363952815,24.443243126437324,0.11764705882352941,-0.05092217141047346,17
squidgrow2,prophet,ok,0.010744131861207758,0.010926926737539438,65.6517438818944,48.715930949119794,0.058823529411764705,-0.06293815246768439,17
squidgrow2,random_forest,ok,0.011915107705882357,0.013190021078421538,74.99764316514357,51.19928480378824,0.058823529411764705,-0.06293815246768439,17
squidgrow2,xgboost,ok,0.009541073332654729,0.01079800763215316,60.14484328120412,43.31013257172191,0.058823529411764705,-0.06293815246768439,17
squidgrow2,gru,gru_fallback_mlp,0.032827890060224116,0.04047319872352743,191.58480860899996,146.8098628150672,0.7647058823529411,0.025882836208781134,17
squidgrow2,lstm,lstm_fallback_mlp,0.033862296403370594,0.037255343419697926,198.9893776957792,111.15858616861966,0.058823529411764705,-0.07612299215027872,17
