seed,sheet_name,variant,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs,mase_denom,mase
11,bingusthecat,V1,0.0042467824584526,0.0091562951618835,298.6406065123514,171.83850370280874,0.6470588235294118,0.0464575852879194,17,0.0003143979104477612,13.50766756816033
11,bingusthecat,V2,0.0013303717056995,0.0013481696760351,103.6625105874034,66.85911867805558,0.3529411764705882,-0.0296880481949336,17,0.0003143979104477612,4.231490291410662
11,bingusthecat,V3,0.0005448082340237,0.00067872021804,43.365071612588274,38.8368573960444,0.3529411764705882,-0.0617105577170883,17,0.0003143979104477612,1.7328621340001642
11,bitcat2,V0,0.004645054755913,0.0046450946082612,3896.740167489174,190.00848333650103,0.1764705882352941,-0.1073891361050695,17,0.00020486671641791043,22.673545206032827
11,bitcat2,V1,0.0017233318361218,0.0066344377812512,1323.919315002686,199.8885212201167,0.8823529411764706,0.1130147103235434,17,0.00020486671641791043,8.411965917422876
11,bitcat2,V2,0.0009713324713635,0.0009795047916125,825.2280882065852,159.34410262591328,0.1764705882352941,-0.1073891361050695,17,0.00020486671641791043,4.741289792442739
11,bitcat2,V3,2.693335294117648e-05,3.092145125865177e-05,21.24462061058843,24.471757692801468,0.8235294117647058,0.1073891361050695,17,0.00020486671641791043,0.13146768500079223
11,bobaoppa,V0,0.0031028283960671,0.0031136918248751,173.99936906381657,91.8727267775733,0.4705882352941176,0.0318847681526921,17,0.000157940447761194,19.645559070204595
11,bobaoppa,V1,0.0065459049309816,0.0088344193947505,382.84393921537367,182.52956217944316,0.5882352941176471,-0.0273131299924537,17,0.000157940447761194,41.44539935000697
11,bobaoppa,V2,0.0002947699842012,0.0003452297161348,15.446243021204914,16.468304612708355,0.7647058823529411,0.1187574363412739,17,0.000157940447761194,1.8663362576183922
11,bobaoppa,V3,0.0011644401328298,0.0015297171381001,65.46404968060966,47.75334011263877,0.5882352941176471,0.0143415507451586,17,0.000157940447761194,7.3726531065078005
11,bobtoken,V0,0.0002880229411764,0.000288030400632,1974.373193449912,181.2897483141851,0.1176470588235294,-0.1008779389222448,17,1.5205970149253723e-06,189.41438023968206
11,bobtoken,V1,9.463e-05,0.0001561498953117,605.05638126101,194.1441056092114,0.7058823529411765,0.0230319492207849,17,1.5205970149253723e-06,62.23213584609347
11,bobtoken,V2,1.2857819289897124e-05,1.3008569296473185e-05,89.492120439489,60.924150291733866,0.1176470588235294,-0.1008779389222448,17,1.5205970149253723e-06,8.455770439959833
11,bobtoken,V3,2.1082e-05,2.789404825406309e-05,138.1379349308884,69.18964017965888,0.5882352941176471,-0.0097108258010472,17,1.5205970149253723e-06,13.864291323125252
11,bongocat,V0,0.0272980271786695,0.0275359244717378,258.05053061141734,108.01891026511764,0.0588235294117647,-0.1586736339990352,17,0.007225367164179104,3.7780816612342925
11,bongocat,V1,0.0141346052779461,0.0159251705798129,122.97878364322943,141.3913296919061,0.6470588235294118,0.04781525386883,17,0.007225367164179104,1.9562473375776157
11,bongocat,V2,0.0229671340215796,0.0233141687493834,211.81855961349308,99.41986791605572,0.0588235294117647,-0.1586736339990352,17,0.007225367164179104,3.1786805431069003
11,bongocat,V3,0.0083359947103812,0.0091491080705755,73.95919273572822,52.183914852039806,0.0588235294117647,-0.1586736339990352,17,0.007225367164179104,1.1537122641612187
11,brainlet2,V0,0.0123475367045152,0.0123822747736865,425.0515254473119,132.43892995094993,0.1764705882352941,-0.1439061241718671,17,0.0017309214925373133,7.133504759025936
11,brainlet2,V1,0.0158453845855032,0.0230479648702126,485.5225868212944,185.5401535977737,0.5294117647058824,0.0958009773496624,17,0.0017309214925373133,9.154305757839921
11,brainlet2,V2,0.0089771530026382,0.009098938909454,309.1664270573752,117.36001711943584,0.1764705882352941,-0.1439061241718671,17,0.0017309214925373133,5.18634325204364
11,brainlet2,V3,0.0011981776467953,0.0022266724888878,46.27866168853196,28.623523989299667,0.8823529411764706,0.1761259177895635,17,0.0017309214925373133,0.6922195211978807
11,brothecat,V0,0.0041391753221674,0.0041448289112276,788.4771027328522,156.35132718483123,0.3529411764705882,0.0873948225224083,17,0.00027651537313432836,14.969060400691106
11,brothecat,V1,0.0189699635294117,0.0223126705738007,3883.4474043111713,194.78328025874129,0.1764705882352941,-0.2361764125966983,17,0.00027651537313432836,68.60364873889411
11,brothecat,V2,0.0009663845148761,0.0011009509737762,188.5706924048224,89.31507596773058,0.3529411764705882,0.0873948225224083,17,0.00027651537313432836,3.4948672253626936
11,brothecat,V3,0.0004070235414137,0.0005493882976012,77.98805332165976,48.22991303887992,0.7058823529411765,0.262785925484295,17,0.00027651537313432836,1.4719743672839922
11,buu,V0,0.0019385442952151,0.0019526041398017,199.9817126171437,96.60478838177411,0.2352941176470588,-0.1319880797619725,17,0.0007972453731343285,2.4315528951818366
11,buu,V1,0.0111764186435427,0.023353097188217,1090.636307935213,195.2677560108617,0.5882352941176471,0.0508283619157351,17,0.0007972453731343285,14.018793987606594
11,buu,V2,0.002091920645058,0.0021026333127312,214.76370709228465,100.4093459737042,0.2352941176470588,-0.1319880797619725,17,0.0007972453731343285,2.623935761249668
11,buu,V3,0.001531621619127,0.0018816737085863,153.90890480311225,74.47092058984059,0.4705882352941176,0.0139414250641474,17,0.0007972453731343285,1.9211420608256524
11,catalorian,V0,0.0011452455364507,0.0014351461255075,37.00583566497208,43.37607674250378,0.7647058823529411,0.1545455005958343,17,0.0011068053731343283,1.0347307342821388
11,catalorian,V1,0.0100124165377417,0.0151425505362287,454.4961204678278,187.5149252038238,0.4705882352941176,-0.022803093686082,17,0.0011068053731343283,9.046230512405124
11,catalorian,V2,0.0043290898328967,0.0046159363311344,212.5948320936289,90.29299516613476,0.2352941176470588,-0.1984514189429948,17,0.0011068053731343283,3.9113379262311336
11,catalorian,V3,0.0005243670588235,0.0007095298674837,18.28948109070268,19.93640541585294,0.7647058823529411,0.1984514189429948,17,0.0011068053731343283,0.4737662750394506
11,catana,V0,0.0171332140079735,0.0173289922622937,467.2184592277397,127.5017486678945,0.2352941176470588,-0.1628781041382263,17,0.0035761770149253733,4.790930073222629
11,catana,V1,0.0139742284919226,0.0168613527446817,381.165232793321,129.1438997814239,0.4117647058823529,-0.0476268422413897,17,0.0035761770149253733,3.907588587925145
11,catana,V2,0.0099531558377457,0.0114424958919712,263.23845561730946,95.37457651544013,0.3529411764705882,-0.0549388772150322,17,0.0035761770149253733,2.7831832138637576
11,catana,V3,0.0028620547149705,0.0039648722788194,58.03016733887751,42.45081110017357,0.6470588235294118,0.1711820234451843,17,0.0035761770149253733,0.8003112550149379
11,catecoin,V0,2.250588235294117e-06,2.250615602059866e-06,1515.3656032548763,176.56459420365042,0.1176470588235294,-0.0527077136324085,17,1.2238805970149254e-08,183.88952654232418
11,catecoin,V1,2.705882352941176e-07,5.59705805075572e-07,171.280276816609,198.44357976653697,0.6470588235294118,0.040323812703616,17,1.2238805970149254e-08,22.109038737446195
11,catecoin,V2,8.894842471790956e-08,9.016185935181193e-08,59.99019552011684,45.839304574841385,0.1176470588235294,-0.0527077136324085,17,1.2238805970149254e-08,7.267737141585293
11,catecoin,V3,1.4917647058823534e-07,2.020448406840888e-07,100.48850241454048,58.39281546111744,0.5882352941176471,0.03179268095267,17,1.2238805970149254e-08,12.188809182209473
11,catwifhat2,V0,3.4170588235294118e-06,3.4171272764603617e-06,1896.2485761568053,180.6686363759229,0.2941176470588235,-0.0609637608434058,17,1.7014925373134328e-08,200.82714138286894
11,catwifhat2,V1,1.6982352941176468e-06,2.342860242875588e-06,901.8783984181906,190.56558051454692,0.5294117647058824,0.044159534696619,17,1.7014925373134328e-08,99.80856553147574
