sheet_name,seed,lookback,train_ratio,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs
catwifhat2,17,7,0.9,1.7313916074997583e-08,1.9309510150469264e-08,10.707812550160172,10.113092856211386,0.6666666666666666,0.08692810457516338,9
chonky,17,7,0.9,7.85547658948016e-07,9.51893956831324e-07,11.37145240497546,10.457263839421021,0.7777777777777778,0.06944894709603426,9
chudjak,17,7,0.9,0.0032874956176323715,0.003369231228621217,55.850311306486034,42.76993790040863,0.1111111111111111,-0.10385818628328801,9
coal2,17,7,0.9,0.004845221660049825,0.006840091449628797,14.357179671012943,12.689874355692584,0.6666666666666666,-0.01458564459248333,9
costcohotdog,17,7,0.9,0.00036909391594113796,0.00043639000636248464,27.951968865306814,23.676904735302365,0.3333333333333333,-0.019974562131047292,9
crashout,17,7,0.9,0.0008919339372633605,0.0010868805306659553,17.388324799672834,15.332721698349214,0.4444444444444444,0.041024194113213015,9
csi888,17,7,0.9,0.0006674303296155099,0.0006819086683834472,112.04263788308933,69.20607154997874,0.2222222222222222,-0.16797683873978478,9
cumrocket,17,7,0.9,0.00107437416292375,0.0010809388110658471,28.657797852304395,25.00249582967407,0.1111111111111111,-0.05364105141062336,9
dancingtriangle2,17,7,0.9,0.0002863158988822155,0.00029150576857527694,71.04575540948753,51.243026138782135,0.3333333333333333,-0.0902889098223011,9
darkmaga,17,7,0.9,0.0011521764008003384,0.0011942872993296212,40.960013833222966,33.48371434195909,0.4444444444444444,-0.05520797992801356,9
deepworm,17,7,0.9,0.009754675642943689,0.00985953488344387,316.3501813702563,119.18263943741323,0.2222222222222222,-0.14028053003874003,9
degenspartanai,17,7,0.9,0.012357456161894497,0.01253557058987454,106.38734977471636,68.59081132656728,0.1111111111111111,-0.21891539940502375,9
dejitarutsuka,17,7,0.9,0.0011189745283573362,0.001136909890027023,26.060735479177076,22.959253351497694,0.0,-0.09582962586910068,9
