sheet_name,model,note,mae,rmse,mape,directional_accuracy,roi_proxy
donaldtremp,lstm,ok,0.04820277811601604,0.057111900439751666,70.82969787849282,0.5882352941176471,0.07817755694751694
dorklord2,persistence,ok,0.003800894117647058,0.005166018828960698,14.500922477611624,0.0,0.0
dorklord2,arima,ok,0.0043549120736569484,0.005210542540149603,18.727501109953277,0.5882352941176471,0.04906057288192478
dorklord2,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.004353488235294118,0.005208554141421366,18.720467780612402,0.5882352941176471,0.06416934029179437
dorklord2,random_forest,ok,0.004154159176470586,0.00466002367037446,16.546369159692105,0.7647058823529411,0.11692860901277846
dorklord2,xgboost,xgboost_fallback_gradient_boosting,0.003760628024434721,0.004329160194367489,14.270298125294486,0.7058823529411765,0.1074487173780962
dorklord2,gru,ok,0.04013407975542416,0.04189126942785135,161.3534820211596,0.47058823529411764,0.02141138881907864
dorklord2,lstm,ok,0.04013407975542416,0.04189126942785135,161.3534820211596,0.47058823529411764,0.02141138881907864
ducky,persistence,ok,1.3764705882352938e-07,1.6069701120980658e-07,17.165717765608946,0.0,0.0
ducky,arima,ok,5.626282592480542e-07,5.961735757632452e-07,82.35129738363102,0.17647058823529413,-0.08741455122503096
ducky,prophet,prophet_fallback_persistence:ModuleNotFoundError,5.694117647058823e-07,6.024655225673523e-07,83.263628846292,0.11764705882352941,-0.09961498695487847
ducky,random_forest,ok,6.051369700968968e-07,6.35404144971147e-07,88.03376021053275,0.058823529411764705,-0.12738635694078132
ducky,xgboost,xgboost_fallback_gradient_boosting,7.769020116884634e-07,8.327184978807492e-07,113.8236397009955,0.11764705882352941,-0.10298548548108634
ducky,gru,ok,0.010338630129505736,0.010340441874787332,1404352.307105754,0.9411764705882353,0.12738635694078132
ducky,lstm,ok,0.010338630129505736,0.010340441874787332,1404352.307105754,0.9411764705882353,0.12738635694078132
duko,persistence,ok,9.056764705882353e-05,0.00010488370845846365,24.744421311057053,0.0,0.0
duko,arima,ok,0.00016481927149171214,0.00017932346191067706,49.064682378258645,0.29411764705882354,-0.028465846483502158
duko,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.00017411058823529416,0.00018782714490910493,51.61555192291027,0.23529411764705882,-0.050709391773591454
duko,random_forest,ok,0.0001835478058823529,0.00019815107717227357,54.387221359893424,0.29411764705882354,-0.028465846483502158
duko,xgboost,xgboost_fallback_gradient_boosting,0.00020794701498829722,0.00022043482990420814,60.82232323129277,0.23529411764705882,-0.07295293706368074
duko,gru,ok,0.015700228458826772,0.019165422337814313,4510.60714963126,0.5882352941176471,0.022914687398350245
duko,lstm,ok,0.015700228458826772,0.019165422337814313,4510.60714963126,0.5882352941176471,0.022914687398350245
elgato,persistence,ok,1.9764705882352938e-05,2.326007586857284e-05,16.996664953290804,0.0,0.0
elgato,arima,ok,4.430689150899139e-05,4.6521063487597596e-05,38.2715028841629,0.29411764705882354,-0.059248449299175346
elgato,prophet,prophet_fallback_persistence:ModuleNotFoundError,4.352823529411764e-05,4.577326358064857e-05,37.622223061704,0.29411764705882354,-0.04730546877443707
elgato,random_forest,ok,3.787933132352959e-05,4.8199789523844825e-05,34.322754394211515,0.35294117647058826,-0.035362488249698815
elgato,xgboost,xgboost_fallback_gradient_boosting,3.39882468669391e-05,4.2109349920126105e-05,30.446061655092404,0.5294117647058824,-0.0013827403188080682
elgato,gru,ok,0.008371123309608553,0.008654275887696756,7032.529521879084,0.29411764705882354,-0.059248449299175346
elgato,lstm,ok,0.008371123309608553,0.008654275887696756,7032.529521879084,0.29411764705882354,-0.059248449299175346
elon,persistence,ok,5.876470588235293e-07,7.391688496110303e-07,18.004606413857772,0.0,0.0
elon,arima,ok,7.463612604840871e-07,8.651677261151288e-07,25.514565867575616,0.47058823529411764,0.016060891930347914
elon,prophet,prophet_fallback_persistence:ModuleNotFoundError,7.488235294117647e-07,8.679692323091263e-07,25.62122911740185,0.47058823529411764,0.017158931146034187
elon,random_forest,ok,6.334861449579828e-07,7.909184892521575e-07,20.179610432777633,0.6470588235294118,0.08179595253853073
elon,xgboost,xgboost_fallback_gradient_boosting,6.393024015696367e-07,8.177059584083496e-07,20.365327305525625,0.6470588235294118,0.08179595253853073
elon,gru,ok,0.010685120058930455,0.01216557407998799,315811.92589001206,0.5294117647058824,0.018504254240536287
elon,lstm,ok,0.010685120058930455,0.01216557407998799,315811.92589001206,0.5294117647058824,0.018504254240536287
eyeearn,persistence,ok,2e-08,2.4253562503633296e-08,11.164713330846844,0.058823529411764705,0.0
eyeearn,arima,ok,3.3527786011938604e-08,3.82317493887114e-08,20.50999695869912,0.35294117647058826,-0.003315834628536037
eyeearn,prophet,prophet_fallback_persistence:ModuleNotFoundError,3.7647058823529416e-08,4.311407576896163e-08,23.350113996576983,0.35294117647058826,-0.0005147141803567625
eyeearn,random_forest,ok,2.8206226621261524e-08,3.278213464137982e-08,16.502301039183443,0.4117647058823529,-0.015390138034108785
eyeearn,xgboost,xgboost_fallback_gradient_boosting,3.0266576084468944e-08,3.483156052052482e-08,17.969810720117387,0.35294117647058826,-0.00919818756971253
eyeearn,gru,ok,0.006106538197326482,0.006113418529688339,3484606.046689127,0.17647058823529413,-0.054928970001262206
eyeearn,lstm,ok,0.006106538197326482,0.006113418529688339,3484606.046689127,0.17647058823529413,-0.054928970001262206
feces,persistence,ok,0.0002506423529411764,0.0003022273216130728,26.40499645421671,0.0,0.0
feces,arima,ok,0.00036354561456868864,0.00048383466959303205,47.073640918259336,0.47058823529411764,-0.056596761475035194
feces,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.00035790058823529405,0.00047858700265653335,46.42407153876604,0.4117647058823529,-0.06369517979522848
feces,random_forest,ok,0.00032634374411764715,0.00045159648301612505,42.380834278309045,0.35294117647058826,-0.09199904439538387
feces,xgboost,xgboost_fallback_gradient_boosting,0.00035851777046566277,0.00047931563652501056,45.55517214338702,0.29411764705882354,-0.12345806457961013
feces,gru,ok,0.0030668353899274865,0.0031547425253766687,310.7993249180328,0.29411764705882354,-0.12073736832907589
feces,lstm,ok,0.0030668353899274865,0.0031547425253766687,310.7993249180328,0.29411764705882354,-0.12073736832907589
fefeoneth,persistence,ok,0.0005014858823529411,0.000598866146480163,15.197069543227585,0.0,0.0
fefeoneth,arima,ok,0.0013664688329495804,0.0014809120968106203,42.9331367974872,0.4117647058823529,-0.05755740867194125
fefeoneth,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.001366468823529412,0.0014809120881184318,42.93313652060252,0.4117647058823529,-0.05168493854143614
fefeoneth,random_forest,ok,0.001136289994117651,0.0012485836120381935,35.92087454021679,0.47058823529411764,-0.04581246841093103
fefeoneth,xgboost,xgboost_fallback_gradient_boosting,0.0011807114754283652,0.0012968255773851253,37.147927893085836,0.4117647058823529,-0.06439899706123185
fefeoneth,gru,ok,0.016197044814663605,0.017362345579628843,480.4484657178163,0.4117647058823529,-0.04558752322738588
fefeoneth,lstm,ok,0.016197044814663605,0.017362345579628843,480.4484657178163,0.4117647058823529,-0.04558752322738588
feistydogenft,persistence,ok,7.159411764705881e-06,9.489395009538745e-06,8.62834981038607,0.0,0.0
feistydogenft,arima,ok,2.0447647058778058e-05,2.4205088308001285e-05,25.144002589899355,0.17647058823529413,-0.059526781832022924
feistydogenft,prophet,prophet_fallback_persistence:ModuleNotFoundError,2.0447647058823527e-05,2.4205088308039696e-05,25.144002589950453,0.11764705882352941,-0.06282263191309871
feistydogenft,random_forest,ok,2.0006487794117627e-05,2.2828344313393283e-05,24.08411238090653,0.11764705882352941,-0.06611848199417451
feistydogenft,xgboost,xgboost_fallback_gradient_boosting,1.5560674400480695e-05,1.9130046192059866e-05,18.777308337657303,0.4117647058823529,-0.0010543646382650956
feistydogenft,gru,ok,0.008544796464997166,0.008672676848082846,9581.81098671486,0.11764705882352941,-0.06611848199417451
feistydogenft,lstm,ok,0.008544796464997166,0.008672676848082846,9581.81098671486,0.11764705882352941,-0.06611848199417451
fighttomaga,persistence,ok,0.0004895847058823529,0.0005813119923171761,23.51528015303743,0.0,0.0
fighttomaga,arima,ok,0.0018959395098100624,0.002000489855041653,102.61302140629493,0.23529411764705882,-0.10979631585627349
fighttomaga,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.0019160994117647055,0.002019614303578197,103.61061617766399,0.17647058823529413,-0.12626185048200267
fighttomaga,random_forest,ok,0.0008882942147058842,0.0010283301577288554,51.05801486590783,0.47058823529411764,-0.02384461119152608
fighttomaga,xgboost,xgboost_fallback_gradient_boosting,0.000933309281803887,0.001084465378033606,53.03220202923728,0.5294117647058824,0.00035466386251824326
fighttomaga,gru,ok,0.03448812045330991,0.04468639534749889,1890.6671370532483,0.5294117647058824,0.03186169050281923
fighttomaga,lstm,ok,0.03448812045330991,0.04468639534749889,1890.6671370532483,0.5294117647058824,0.03186169050281923
firstreply,persistence,ok,0.000492124705882353,0.0005769450200230625,27.23681614605531,0.0,0.0
firstreply,arima,ok,0.00166650836831866,0.0017779293056769745,103.22076024577727,0.11764705882352941,-0.1620725106807288
firstreply,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.0016019035294117647,0.0017187814897256517,99.72279303907999,0.11764705882352941,-0.14122546798980942
firstreply,random_forest,ok,0.00037523124117647133,0.0005077202882955438,25.21247134762777,0.7647058823529411,0.08311165747063662
firstreply,xgboost,xgboost_fallback_gradient_boosting,0.00043558232230239734,0.000579045834005705,28.354675656919454,0.7647058823529411,0.08311165747063662
firstreply,gru,ok,0.011148602688577685,0.011435513532165527,612.4644859718776,0.11764705882352941,-0.1620725106807288
firstreply,lstm,ok,0.011148602688577685,0.011435513532165527,612.4644859718776,0.11764705882352941,-0.1620725106807288
fisttrumppump,persistence,ok,0.1617126470588235,0.2690345879706351,45.5646492279002,0.0,0.0
fisttrumppump,arima,ok,0.7327165310668077,0.7361442834296071,292.93479680608016,0.23529411764705882,-0.15458724522863182
fisttrumppump,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.9537132941176472,0.9633020905412064,387.9230600606279,0.17647058823529413,-0.19344803436394523
fisttrumppump,random_forest,ok,0.5075701523529409,0.5185900273421289,208.05166181355102,0.29411764705882354,-0.10546675265677584
fisttrumppump,xgboost,xgboost_fallback_gradient_boosting,0.4770526924150664,0.4947951124996967,196.40149604572522,0.35294117647058826,-0.0383152070294845
fisttrumppump,gru,ok,0.6162187236912113,0.6309266668979998,256.21469510756435,0.29411764705882354,-0.10546675265677584
fisttrumppump,lstm,ok,0.6162187236912113,0.6309266668979998,256.21469510756435,0.29411764705882354,-0.10546675265677584
floos,persistence,ok,9.61129411764706e-05,0.00012879936878727318,14.855463870369803,0.0,0.0
floos,arima,ok,0.00019372339725788514,0.00020578822849593107,31.753817721443838,0.47058823529411764,0.04706996223446531
floos,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.00020916117647058817,0.00022061334165831187,34.1978854261644,0.4117647058823529,0.02934100841882158
floos,random_forest,ok,6.0908550000000405e-05,8.703539779175011e-05,9.081016041303833,0.8823529411764706,0.14710873105203354
floos,xgboost,xgboost_fallback_gradient_boosting,6.0026494856606604e-05,7.207949116277031e-05,9.562387119252179,0.7058823529411765,0.11702051283525464
floos,gru,ok,0.009460808324735486,0.009637106028788766,1499.3460999012236,0.4117647058823529,0.011612054603177846
floos,lstm,ok,0.009460808324735486,0.009637106028788766,1499.3460999012236,0.4117647058823529,0.011612054603177846
fofar,persistence,ok,5.882352941176472e-07,7.256396772341428e-07,11.77943550093846,0.0,0.0
fofar,arima,ok,1.5208434818514472e-06,1.6333812724090254e-06,32.696942214275204,0.5294117647058824,0.012932579119493061
fofar,prophet,prophet_fallback_persistence:ModuleNotFoundError,1.5211764705882355e-06,1.6337218425495602e-06,32.704006021230164,0.47058823529411764,0.005625308385112356
fofar,random_forest,ok,2.301429320728284e-06,2.5474433653116035e-06,49.78929126485023,0.35294117647058826,-0.052371591355241415
fofar,xgboost,xgboost_fallback_gradient_boosting,2.556202132343369e-06,2.814297811757846e-06,55.1639146608852,0.35294117647058826,-0.052371591355241415
fofar,gru,ok,0.007151754556928912,0.007317306922774068,146711.45242249325,0.29411764705882354,-0.06943615776758041
fofar,lstm,ok,0.007151754556928912,0.007317306922774068,146711.45242249325,0.29411764705882354,-0.06943615776758041
forest,persistence,ok,0.0014561570588235296,0.0019458202142647138,39.238662753189615,0.0,0.0
forest,arima,ok,0.004429701159313807,0.0045489970538718505,141.64257032659185,0.35294117647058826,-0.04001034143903354
forest,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.004520892941176471,0.004636914304073092,144.37416361484188,0.29411764705882354,-0.07080723199512602
forest,random_forest,ok,0.005263501326470592,0.0054519555147182295,168.97675022412534,0.35294117647058826,-0.04001034143903354
forest,xgboost,xgboost_fallback_gradient_boosting,0.005997937971453594,0.006348121811950496,193.35843151951627,0.35294117647058826,-0.04001034143903354
forest,gru,ok,0.011777809822067904,0.01347491140429914,345.65025577925053,0.29411764705882354,-0.13296705539005382
forest,lstm,ok,0.011777809822067904,0.01347491140429914,345.65025577925053,0.29411764705882354,-0.13296705539005382
gamestop,persistence,ok,2.9569411764705877e-05,3.942552800944497e-05,13.6611743548175,0.0,0.0
gamestop,arima,ok,7.59300840880261e-05,8.11390565783386e-05,34.58830749727486,0.4117647058823529,-0.03471368212682833
gamestop,prophet,prophet_fallback_persistence:ModuleNotFoundError,7.854882352941176e-05,8.356694572405443e-05,35.719968525800134,0.35294117647058826,-0.04902637414182312
gamestop,random_forest,ok,4.228380882352943e-05,4.795350540262167e-05,19.558663163099048,0.47058823529411764,-0.005294735060822445
gamestop,xgboost,xgboost_fallback_gradient_boosting,4.6652284206744496e-05,5.2519306015578684e-05,21.528365815451735,0.5294117647058824,0.001533956196301981
gamestop,gru,ok,0.009005738847666934,0.012757546082559572,3839.619351309744,0.6470588235294118,0.02513112200364735
gamestop,lstm,ok,0.009005738847666934,0.012757546082559572,3839.619351309744,0.6470588235294118,0.02513112200364735
gameswift,persistence,ok,0.007269441176470589,0.008661379875767657,13.811881330811932,0.0,0.0
gameswift,arima,ok,0.01980499456267085,0.02107312139948207,38.853940626695895,0.23529411764705882,-0.06993067577900852
gameswift,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.01910509411764707,0.02042583798822405,37.55670631444349,0.23529411764705882,-0.056469594746637805
gameswift,random_forest,ok,0.016807319352941167,0.01851285665193528,33.34338776981799,0.29411764705882354,-0.04300851371426708
gameswift,xgboost,xgboost_fallback_gradient_boosting,0.014792774236020538,0.016440696603359208,29.475066505604115,0.35294117647058826,-0.021975192758618936
gameswift,gru,ok,0.028209376921177497,0.0297380160521311,54.53867645920223,0.17647058823529413,-0.08514521564274224
gameswift,lstm,ok,0.028209376921177497,0.0297380160521311,54.53867645920223,0.17647058823529413,-0.08514521564274224
gdog,persistence,ok,2.094117647058823e-07,2.5740789329275005e-07,7.644029025271854,0.0,0.0
gdog,arima,ok,1.8353073202574092e-07,2.2007771441898116e-07,6.628359037584181,0.7058823529411765,0.04622653661707796
gdog,prophet,prophet_fallback_persistence:ModuleNotFoundError,1.9823529411764714e-07,2.3483410915693117e-07,7.09572067487825,0.7647058823529411,0.05907073592245474
gdog,random_forest,ok,2.819714597657251e-07,3.069995406996287e-07,10.06497487559966,0.7058823529411765,0.0523193764535824
gdog,xgboost,xgboost_fallback_gradient_boosting,2.4143421290508207e-07,2.7030910953752244e-07,8.592936701556129,0.7647058823529411,0.06037126641108633
gdog,gru,ok,0.006277638665311276,0.006283696912386356,229769.04506782035,0.4117647058823529,-0.004002770370807259
gdog,lstm,ok,0.006277638665311276,0.006283696912386356,229769.04506782035,0.4117647058823529,-0.004002770370807259
gikocat,persistence,ok,0.4415570588235294,0.4963041919025065,23.36350952983556,0.0,0.0
gikocat,arima,ok,1.5633722976411297,1.6598292305008588,97.94773339708468,0.17647058823529413,-0.1140835328857547
gikocat,prophet,prophet_fallback_persistence:ModuleNotFoundError,1.651579411764706,1.7501063475165295,103.27946806255571,0.11764705882352941,-0.13238579695092606
gikocat,random_forest,ok,1.3180083264705857,1.4530154477553996,84.77945715258993,0.23529411764705882,-0.09394102688307722
gikocat,xgboost,xgboost_fallback_gradient_boosting,1.2883694451698304,1.501653431667825,85.31043972307529,0.23529411764705882,-0.09394102688307722
gikocat,gru,ok,0.8776426467114461,1.0509112491116617,56.020065142826844,0.4117647058823529,-0.02892738775214576
gikocat,lstm,ok,0.8776426467114461,1.0509112491116617,56.020065142826844,0.4117647058823529,-0.02892738775214576
ginnanthecat,persistence,ok,7.764705882352942e-08,1.0693593464148083e-07,27.570256692208382,0.0,0.0
ginnanthecat,arima,ok,3.9200744091600113e-07,4.128693463220678e-07,170.14004846229014,0.11764705882352941,-0.14277758638352542
ginnanthecat,prophet,prophet_fallback_persistence:ModuleNotFoundError,4.0882352941176465e-07,4.2862982795387064e-07,176.52087916814423,0.058823529411764705,-0.16728739030509404
ginnanthecat,random_forest,ok,3.1155932972064565e-07,3.393815977638526e-07,139.83043436291075,0.11764705882352941,-0.14277758638352542
ginnanthecat,xgboost,xgboost_fallback_gradient_boosting,2.979808768069913e-07,3.304975216955764e-07,136.2329702148081,0.11764705882352941,-0.14277758638352542
ginnanthecat,gru,ok,0.016742965569525346,0.02091349540282207,6257053.824351914,0.35294117647058826,-0.062117759195613256
ginnanthecat,lstm,ok,0.016742965569525346,0.02091349540282207,6257053.824351914,0.35294117647058826,-0.062117759195613256
gme,persistence,ok,0.00041619470588235294,0.0004936582847834059,16.161437889150438,0.0,0.0
gme,arima,ok,0.0006158968677686694,0.0006944528129489225,25.026538314971546,0.5294117647058824,0.007823014355340692
gme,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.0006365135294117649,0.0007149325523555682,25.831037956835033,0.47058823529411764,-0.005627397817217429
gme,random_forest,ok,0.0007644784705882388,0.0008486359016524979,30.833231620502175,0.4117647058823529,-0.03932101588375733
gme,xgboost,xgboost_fallback_gradient_boosting,0.0008165113884263726,0.0009420176198711724,32.60618176967652,0.47058823529411764,-0.012420191538641089
gme,gru,ok,0.045225108963989534,0.058226239758715506,1677.441455444466,0.29411764705882354,-0.04337770200103379
gme,lstm,ok,0.045225108963989534,0.058226239758715506,1677.441455444466,0.29411764705882354,-0.04337770200103379
groyper,persistence,ok,0.001445924705882353,0.0017452230244534228,16.753345785355013,0.0,0.0
groyper,arima,ok,0.00326413162927966,0.003640517541074925,42.61560978750214,0.29411764705882354,-0.0384203536171989
groyper,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.003264131176470588,0.0036405171350809003,42.615604378944354,0.29411764705882354,-0.03448249424996604
groyper,random_forest,ok,0.006638763411764691,0.006721786440347081,81.27724333136852,0.17647058823529413,-0.10576915376287588
groyper,xgboost,xgboost_fallback_gradient_boosting,0.006084307163851307,0.006290187464071458,74.85020793182062,0.17647058823529413,-0.10576915376287588
groyper,gru,ok,0.02192346220446392,0.0219838678472624,265.44086273043723,0.17647058823529413,-0.10576915376287588
groyper,lstm,ok,0.02192346220446392,0.0219838678472624,265.44086273043723,0.17647058823529413,-0.10576915376287588
guacamole,persistence,ok,4.705882352941175e-09,6.8599434057003515e-09,19.607843137254896,0.5294117647058824,0.0
guacamole,arima,ok,5.8083446311287665e-09,7.365566274583296e-09,28.770787970733462,0.47058823529411764,0.19607843137254896
guacamole,prophet,prophet_fallback_persistence:ModuleNotFoundError,5.882352941176469e-09,7.6696498884737e-09,29.411764705882344,0.4117647058823529,0.11764705882352937
guacamole,random_forest,ok,1.2312352941176486e-08,1.3259543289091616e-08,57.14901960784321,0.23529411764705882,0.03921568627450978
guacamole,xgboost,xgboost_fallback_gradient_boosting,1.2343891402714929e-08,1.328883396875801e-08,57.285067873303156,0.23529411764705882,0.03921568627450978
guacamole,gru,ok,0.006308211966848667,0.00727499110761858,26470568.189679697,0.17647058823529413,-0.01960784313725491
guacamole,lstm,ok,0.006308211966848667,0.00727499110761858,26470568.189679697,0.17647058823529413,-0.01960784313725491
gummy,persistence,ok,0.0003213852941176471,0.00038804854428734745,10.49080881719804,0.0,0.0
gummy,arima,ok,0.0007619696032030747,0.0008263014859973608,25.56917302099909,0.35294117647058826,-0.015909870505650483
gummy,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.0007933988235294118,0.0008550566712625476,26.575555421369117,0.29411764705882354,-0.028307085532359028
gummy,random_forest,ok,0.0010771898441176463,0.0011498591482158999,35.01706237339059,0.17647058823529413,-0.06824515420023135
gummy,xgboost,xgboost_fallback_gradient_boosting,0.0011261950450541472,0.0012479653276328386,36.46999953411668,0.17647058823529413,-0.06824515420023135
gummy,gru,ok,0.007733409026535251,0.01042182847081414,243.95224515840863,0.7058823529411765,0.05321575020632836
gummy,lstm,ok,0.007733409026535251,0.01042182847081414,243.95224515840863,0.7058823529411765,0.05321575020632836
habibisol,persistence,ok,0.00043041823529411764,0.0005872888144736647,34.54297017963558,0.0,0.0
habibisol,arima,ok,0.00022683816472650505,0.0003870783581184298,15.54251902127081,0.8235294117647058,0.33318662999919857
habibisol,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.00023377117647058825,0.00040713131222508257,15.439145802971609,0.7647058823529411,0.26067516586805406
habibisol,random_forest,ok,0.00025823560294117577,0.00039973668882927095,18.902932362266707,0.8823529411764706,0.33497014350652404
habibisol,xgboost,xgboost_fallback_gradient_boosting,0.000309263893975271,0.0004317346883830137,23.483813190184367,0.8235294117647058,0.323043422600045
habibisol,gru,ok,0.03339922714855553,0.043561327279544385,3040.556742619809,0.47058823529411764,0.03747096533014902
habibisol,lstm,ok,0.03339922714855553,0.043561327279544385,3040.556742619809,0.47058823529411764,0.03747096533014902
hami,persistence,ok,0.0002598552941176471,0.00030075631705262456,16.4226589796386,0.0,0.0
hami,arima,ok,0.0007064264666767349,0.0007589689204654225,48.27900254433254,0.29411764705882354,-0.04735458565326549
hami,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.0007064264705882355,0.0007589689241061347,48.279002795167614,0.23529411764705882,-0.05658012990924228
hami,random_forest,ok,0.0005035285882352935,0.0005634935010203675,34.81195464058989,0.29411764705882354,-0.04735458565326549
hami,xgboost,xgboost_fallback_gradient_boosting,0.0004699517983921143,0.0005188372399174612,31.964035852112964,0.29411764705882354,-0.04735458565326549
hami,gru,ok,0.011699306267357367,0.01244754568342536,761.3539608811922,0.29411764705882354,-0.062041422068947624
hami,lstm,ok,0.011699306267357367,0.01244754568342536,761.3539608811922,0.29411764705882354,-0.062041422068947624
hana,persistence,ok,1.1149411764705882e-05,1.4153488865252395e-05,16.210804004609763,0.0,0.0
hana,arima,ok,4.020753139946545e-05,4.1862839960976506e-05,62.48289438461098,0.35294117647058826,-0.034173065054817216
hana,prophet,prophet_fallback_persistence:ModuleNotFoundError,4.566176470588234e-05,4.715584344053487e-05,70.59229484518683,0.29411764705882354,-0.04762267884488874
hana,random_forest,ok,4.293079705882343e-05,4.3909884206484793e-05,65.20958116035494,0.29411764705882354,-0.06107229263496025
hana,xgboost,xgboost_fallback_gradient_boosting,5.808669185370581e-05,6.115245332380025e-05,87.87101267325465,0.29411764705882354,-0.06107229263496025
hana,gru,ok,0.013501787140906147,0.01688526274113296,19068.88508618779,0.5294117647058824,0.008981892886384558
hana,lstm,ok,0.013501787140906147,0.01688526274113296,19068.88508618779,0.5294117647058824,0.008981892886384558
harrypottertrumphomersimpson777inu,persistence,ok,0.00010438117647058824,0.00013482695179159012,22.520629611710312,0.0,0.0
harrypottertrumphomersimpson777inu,arima,ok,0.0003341278682250307,0.00034004546000411913,75.83086414331846,0.4117647058823529,-0.023141142578934997
harrypottertrumphomersimpson777inu,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.00034700352941176467,0.00035244871246416416,78.64475122717606,0.29411764705882354,-0.07853277748036969
harrypottertrumphomersimpson777inu,random_forest,ok,0.00020935900000000016,0.00022311332524193006,48.52233633132588,0.47058823529411764,0.020194471683388133
harrypottertrumphomersimpson777inu,xgboost,xgboost_fallback_gradient_boosting,0.0002026043198166439,0.00022764885595874494,47.66400757906522,0.5294117647058824,0.042679859611420755
harrypottertrumphomersimpson777inu,gru,ok,0.00762498919855787,0.007627971079852018,1684.9755567402005,0.29411764705882354,-0.1007678255932291
harrypottertrumphomersimpson777inu,lstm,ok,0.00762498919855787,0.007627971079852018,1684.9755567402005,0.29411764705882354,-0.1007678255932291
hawk2,persistence,ok,0.00011181941176470586,0.0001714444304243489,47.14039348964482,0.0,0.0
hawk2,arima,ok,0.0004387557556646875,0.0004413232614859186,168.56686028920257,0.4117647058823529,-0.036299106583179135
hawk2,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.0003910194117647058,0.00039373531691017116,150.65403628403155,0.4117647058823529,0.00667298678177033
hawk2,random_forest,ok,6.780200882352967e-05,9.894197913485166e-05,28.43032599016535,0.7647058823529411,0.24639278954581217
hawk2,xgboost,xgboost_fallback_gradient_boosting,0.00019145213452448614,0.00020299053319406326,72.30397127900338,0.5882352941176471,0.036299106583179135
hawk2,gru,ok,0.010569126560748928,0.012418222145177838,4179.61696225632,0.23529411764705882,-0.14899240471454206
hawk2,lstm,ok,0.010569126560748928,0.012418222145177838,4179.61696225632,0.23529411764705882,-0.14899240471454206
hege,persistence,ok,0.0038617294117647065,0.004861664319478888,22.48440656903805,0.0,0.0
hege,arima,ok,0.010044467542181782,0.010647360125970465,63.28669133883062,0.29411764705882354,-0.05222692461715553
hege,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.010355605882352943,0.010935129804361506,65.11263802440466,0.23529411764705882,-0.07428529986563501
hege,random_forest,ok,0.009758020499999994,0.010740331259605766,62.48471142096449,0.29411764705882354,-0.03640975119605368
hege,xgboost,xgboost_fallback_gradient_boosting,0.009805895967850125,0.010847849114411692,62.41352003865941,0.35294117647058826,0.009672717211058427
hege,gru,ok,0.02234882147412116,0.025269774629539866,132.1835182952553,0.29411764705882354,-0.05340980536452526
hege,lstm,ok,0.02234882147412116,0.025269774629539866,132.1835182952553,0.29411764705882354,-0.05340980536452526
hehecat,persistence,ok,0.0014414164705882353,0.00198146421914823,22.947468039319137,0.0,0.0
hehecat,arima,ok,0.004512653774566329,0.004705256826613009,80.87051193959871,0.29411764705882354,-0.029394058739774187
hehecat,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.00455681588235294,0.004746922070873617,81.61077428318235,0.23529411764705882,-0.05167100570148366
hehecat,random_forest,ok,0.0038019535647058787,0.00409427044061777,69.33320854665502,0.29411764705882354,-0.029394058739774187
hehecat,xgboost,xgboost_fallback_gradient_boosting,0.00413406440801407,0.004440414838515159,75.02166786881217,0.29411764705882354,-0.029394058739774187
hehecat,gru,ok,0.00887811826764471,0.010882633160253981,142.0430758966541,0.4117647058823529,0.004517479085348675
hehecat,lstm,ok,0.00887811826764471,0.010882633160253981,142.0430758966541,0.4117647058823529,0.004517479085348675
hemule,persistence,ok,0.0002514688235294118,0.00029573243138111897,9.949393300336657,0.0,0.0
hemule,arima,ok,0.0007391104882086871,0.0008128341787488769,29.843843727998966,0.23529411764705882,-0.04767358931643112
hemule,prophet,prophet_fallback_persistence:ModuleNotFoundError,0.0007550641176470587,0.0008273268986213084,30.45126739948526,0.17647058823529413,-0.05491506046309045
hemule,random_forest,ok,0.0005458100941176508,0.0006567527973449694,22.601251582404807,0.35294117647058826,-0.0241565684978479
hemule,xgboost,xgboost_fallback_gradient_boosting,0.0006443774777407581,0.0007928619346633799,26.713306906477563,0.35294117647058826,-0.029192878732764334
hemule,gru,ok,0.01609273200102055,0.016155233136475988,612.7007448988928,0.17647058823529413,-0.062156531609749786
hemule,lstm,ok,0.01609273200102055,0.016155233136475988,612.7007448988928,0.17647058823529413,-0.062156531609749786
