seed,sheet_name,variant,mae,rmse,mape,directional_accuracy,roi_proxy
17,pikaboss,V3,192.73582270398362,215.8319794265262,249759632517.34854,0.23529411764705882,-0.024626517273576096
17,pochita,V0,0.027074154636526515,0.02707563614833167,4122.500856452485,0.058823529411764705,-0.18224983222073157
17,pochita,V1,0.07219834413997636,0.07375350534436055,11076.528624942166,0.9411764705882353,0.18224983222073157
17,pochita,V2,0.0018532034845859622,0.0021381353514200794,263.741484824384,0.058823529411764705,-0.18224983222073157
17,pochita,V3,15085.76856922723,17061.778405836598,2045362074.4500692,0.058823529411764705,-0.18224983222073157
17,polydoge,V0,0.022771746198131944,0.022771746198131944,227717461.98131946,0.0,0.0
17,polydoge,V1,0.06272560186290188,0.07460325588928153,627256018.6290189,0.0,0.0
17,polydoge,V2,1.4147352363365576e-09,2.0755986284606248e-09,14.147352363365574,0.0,0.0
17,polydoge,V3,2993.3259734634303,6178.741419608472,29933259734634.297,0.0,0.0
17,popdog,V0,0.02684449939027109,0.02684897070057995,1417.0325677538171,0.11764705882352941,-0.11434523991533221
17,popdog,V1,0.003945280098241772,0.004632345671174474,201.403608624413,0.4117647058823529,-0.026561606311865438
17,popdog,V2,0.0013161934736986023,0.0013734868919281639,73.700476774721,0.11764705882352941,-0.11434523991533221
17,popdog,V3,3614.483369788411,3660.974686545657,185887897.5092388,0.11764705882352941,-0.11434523991533221
17,project89,V0,0.05117130400179856,0.051297822235289434,462.72732681778353,0.11764705882352941,-0.12472362770858432
17,project89,V1,0.05434317165184271,0.05605804541735277,480.41989046923766,0.7647058823529411,0.05269528382005222
17,project89,V2,0.01226078355479735,0.012744971897479293,111.80719160100365,0.17647058823529413,-0.0531570823613484
17,project89,V3,15940.040638037372,19759.13681523331,124766346.39250338,0.11764705882352941,-0.12472362770858432
17,prophetofethereum,V0,0.024662280711496235,0.024662406353753292,3244.5565186087797,0.23529411764705882,-0.05892347299462336
17,prophetofethereum,V1,0.02349569618402822,0.02349578780974314,3089.292818011213,0.7647058823529411,0.05892347299462336
17,prophetofethereum,V2,0.0005100584083824936,0.0005173060042425619,68.04668091236854,0.23529411764705882,-0.05892347299462336
17,prophetofethereum,V3,65.32102458741483,81.4978853661209,8624131.449520582,0.23529411764705882,-0.05892347299462336
17,pundu,V0,0.02676680709915029,0.02677038957248213,452.97024913167314,0.47058823529411764,-0.001971251631163103
17,pundu,V1,0.05281618280820367,0.052999872325658455,890.2067829085287,0.5294117647058824,0.001971251631163103
