sheet_name,seed,lookback,train_ratio,mae,rmse,mape,directional_accuracy,roi_proxy
kimbo,23,14,0.8,5.9969995693256226e-05,6.037467389028563e-05,104.5199306826746,0.17647058823529413,-0.06377496200762793
kittenhaimer,23,14,0.8,0.05184169589942329,0.05615749147011636,48.622600092030815,0.23529411764705882,-0.08770377102193622
koalaai,23,14,0.8,5.490183174902563e-07,6.040604030504637e-07,43.61675927794868,0.29411764705882354,-0.06840203296997609
komainu,23,14,0.8,0.053550738934707326,0.05494676840925553,122.41877891600068,0.17647058823529413,-0.14960360063110975
leash,23,14,0.8,58.80162129195771,60.31705418624932,27.700352180056647,0.23529411764705882,-0.0563200332751304
lethimcook,23,14,0.8,0.0005251386542933448,0.000614268568135769,24.036267036235692,0.5294117647058824,0.07684127197964946
lilyscoin,23,14,0.8,0.012064289006784936,0.014132748127835068,52.30139670779184,0.47058823529411764,0.024360194930413786
literallyme,23,14,0.8,4.8114053048693084e-05,5.632982382635598e-05,32.067158863159506,0.5294117647058824,-0.009579985313221573
littlemanyu,23,14,0.8,0.0004829293445571077,0.0005271196593774475,56.612681434684916,0.47058823529411764,0.15912272810560796
lmeow2,23,14,0.8,0.02446889208400044,0.024707404488554734,155.42210458218472,0.058823529411764705,-0.12111945512061781
loafcat,23,14,0.8,4.97535489176308e-05,4.9957942694673295e-05,190.81857884418253,0.4117647058823529,-0.08610129895231006
lovelyinufinance,23,14,0.8,0.0003983837664019502,0.0004126450895839031,26.579483480305612,0.5294117647058824,0.0022118667482837594
luci,23,14,0.8,0.0006674485297235378,0.000699862701947494,115.62673674882278,0.29411764705882354,0.1184022515557337
mad2,23,14,0.8,1.9161628104448862e-05,1.931796210955341e-05,150.4351868275481,0.23529411764705882,-0.125150224874854
magahat,23,14,0.8,4.4365340459531626e-05,4.648062885938833e-05,152.95118942560654,0.17647058823529413,-0.08230434527424779
majorfrog,23,14,0.8,0.00793344968193191,0.00930310991777878,17.841541632548005,0.7647058823529411,0.10690717471847147
mars2,23,14,0.8,2.948581349972603e-06,3.0370742363795176e-06,57.867975888047354,0.17647058823529413,-0.0764289799586092
mellowman,23,14,0.8,0.011686246449843148,0.011894317832059366,73.14769435194704,0.35294117647058826,-0.03948127321248192
memesai,23,14,0.8,0.03446245382724787,0.03472288246112787,382.2859653513673,0.058823529411764705,-0.2118470682832465
metamonopoly,23,14,0.8,0.0013104784517654394,0.0013896536736189755,41.07605207009559,0.47058823529411764,-0.013061761349350151
miladywifhat,23,14,0.8,1.7629770286099646e-07,2.181766062707617e-07,9.039017018288046,0.5294117647058824,0.05549903110332549
mongcoin,23,14,0.8,5.882352885354627e-10,5.882352885354627e-10,5.882352885354628,0.0,0.0
monkeyhaircut,23,14,0.8,0.0011935947547258021,0.0012176828746911445,162.91171619614994,0.11764705882352941,-0.15928689809983052
moodeng2,23,14,0.8,4.296327181616607e-05,4.415135333067308e-05,51.22504783686427,0.23529411764705882,-0.031122829011883818
nailong,23,14,0.8,0.008235554550969495,0.008450060260655657,343.5756217090952,0.23529411764705882,-0.12983730675258603
nasdaq420,23,14,0.8,0.0021771405199166294,0.0025501925267310925,45.534163032242034,0.35294117647058826,-0.06615138624160594
neiro,23,14,0.8,0.0017838986365147588,0.00185937225341259,74.00559376742915,0.17647058823529413,-0.10137180726065707
neiro2,23,14,0.8,0.0008964923738213836,0.0010196195246842492,44.092492710511856,0.35294117647058826,0.0001608463904718579
newbornhaggispygmyhippo,23,14,0.8,0.0006295474130774434,0.0006307957443909008,255.09136214962865,0.35294117647058826,0.03278139895530705
nomnom,23,14,0.8,0.005650281849864555,0.005758499757988869,189.85718598755756,0.11764705882352941,-0.1657852656171634
npconsolana,23,14,0.8,0.0035359933099814857,0.004088290986150342,35.99205670261773,0.4117647058823529,0.1100586088852748
numogram,23,14,0.8,0.01453965498212122,0.015117051108380934,143.4884918489744,0.35294117647058826,-0.07300557273219754
nya,23,14,0.8,1.1764706012817357e-07,1.198730599256056e-07,69.25551030134498,0.058823529411764705,-0.08713257558322209
ogroaringkitty,23,14,0.8,0.0035900689767817645,0.0036468796132893833,103.81296274880143,0.29411764705882354,-0.08712493249911012
omega2,23,14,0.8,0.008427850953188838,0.008428587568499997,1854.8882414029479,0.29411764705882354,-0.140216156490381
optimusai,23,14,0.8,0.03773251796634508,0.0383124587705498,91.44582739746231,0.058823529411764705,-0.10466479242023556
oscar,23,14,0.8,0.0026391316160929816,0.0028427557101232256,96.8949191519834,0.35294117647058826,0.0061301823562176045
pajamascat,23,14,0.8,0.0023922879702407765,0.0024196314960041026,149.0731199767236,0.11764705882352941,-0.1259040208404511
patriot,23,14,0.8,0.0029788343666175615,0.0030827556646069133,278.341961322552,0.4117647058823529,0.015752462580514534
peng,23,14,0.8,0.07563294053061564,0.07670128839948143,208.0821381969596,0.29411764705882354,-0.07293423120599878
pestothebabykingpenguin,23,14,0.8,0.0018344228607492768,0.0018472382274643427,136.65384403128604,0.17647058823529413,-0.0735897448069565
phil,23,14,0.8,0.00980420451773726,0.009873775654687946,113.1262128865238,0.17647058823529413,-0.08368036583951759
pikaboss,23,14,0.8,1.9411765189912225e-08,2.0571422234080243e-08,26.455484818043896,0.23529411764705882,-0.024626517273576096
pochita,23,14,0.8,0.0015413849349561557,0.0015649453958427842,248.24998285263416,0.058823529411764705,-0.18224983222073157
polydoge,23,14,0.8,2.5490195970649827e-09,2.5490195970649827e-09,25.490195970649825,0.0,0.0
popdog,23,14,0.8,0.0009435158416360921,0.0010590939524730224,55.72781668722833,0.23529411764705882,-0.05300118042557477
project89,23,14,0.8,0.015158860272941629,0.01557374974507026,143.6343348393825,0.11764705882352941,-0.12472362770858432
prophetofethereum,23,14,0.8,0.0007039529533989241,0.0007078214861782738,93.53868701112275,0.23529411764705882,-0.05892347299462336
pundu,23,14,0.8,0.0004957781307752224,0.0005814686147530587,8.111604957152734,0.7058823529411765,0.0655158001817075
qstar,23,14,0.8,0.00010412335549477235,0.0001529506460775086,17.794382960654513,0.5882352941176471,0.07745503233077394
rawr,23,14,0.8,0.0011016216581641375,0.0011518067871206514,148.69022963374994,0.29411764705882354,-0.11688259999567874
realsmurfcat,23,14,0.8,3.332384792911561e-05,3.3915863877691485e-05,67.66061981328106,0.35294117647058826,-0.06116436966923731
ribbit2,23,14,0.8,1.8353189767589822e-06,1.9443192499146673e-06,37.858045182504085,0.4117647058823529,-0.008356001935941429
riko,23,14,0.8,0.0016195649018431988,0.0017957246329300478,35.01081306217625,0.35294117647058826,-0.01990508376750486
rockytherock,23,14,0.8,0.001354241708272515,0.001413270331351567,133.9123793077929,0.11764705882352941,-0.16661929776031553
ronnie,23,14,0.8,0.0033955272670516436,0.00340537683145813,212.28749382090112,0.4117647058823529,-0.08258615473152696
rsnoofi,23,14,0.8,0.0019045704689524374,0.0019164248718594903,184.7515342286908,0.23529411764705882,-0.09771306455398969
ryujin,23,14,0.8,1.875598951739488e-18,1.875598951739488e-18,1.875598951739488e-08,0.0,0.0
sadhamster,23,14,0.8,0.004012882114694695,0.0041108512962435865,173.72255412358317,0.058823529411764705,-0.163017623170409
samoyedcoin,23,14,0.8,0.0035370537560579156,0.00358544230453812,70.7196872470481,0.4117647058823529,-0.059754739888875454
sharbi,23,14,0.8,1.6320384467015617e-06,1.9983889744453265e-06,20.19078863606499,0.7058823529411765,0.06312849337576965
sharkcat,23,14,0.8,0.005248368610461183,0.005368694478472817,122.7561137538693,0.11764705882352941,-0.14411672084589297
sharki,23,14,0.8,0.00031756380447247343,0.00032322267833839854,104.35520161457576,0.35294117647058826,0.006730845448026425
shinainu,23,14,0.8,1.5392153507944624e-07,1.5572735300130598e-07,39.21040754117761,0.4117647058823529,-0.01611330156341982
shoggoth,23,14,0.8,0.024629633225420836,0.02565648242240226,196.9839688030605,0.23529411764705882,-0.16966801890440494
sillydragon,23,14,0.8,0.006508464317641869,0.006757806406587848,171.5585931467714,0.058823529411764705,-0.1628197406514704
sillynubcat,23,14,0.8,0.004790433849407149,0.0055084779715599864,52.12751760950742,0.35294117647058826,-0.06946208480572913
slop,23,14,0.8,0.0007435201152157859,0.0007470594394774914,139.59540276752665,0.29411764705882354,-0.07816265868141695
slothana,23,14,0.8,0.0005877971083967792,0.0006690625114650087,17.17383442463725,0.35294117647058826,-0.013186403705333806
snapkero,23,14,0.8,3.936567815875654e-07,4.674776983430049e-07,6.966616086233013,0.6470588235294118,0.05356413299850186
solchat,23,14,0.8,0.05196254710901926,0.060861171465334145,10.833311837258144,0.7058823529411765,0.0629493459932019
speedy2,23,14,0.8,0.0030293975952876287,0.00307619129121875,102.29515861327539,0.23529411764705882,-0.09215455723126245
squidgrow2,23,14,0.8,0.02153100694545771,0.021613294548038366,130.86299173480384,0.058823529411764705,-0.06293815246768439
strategicbitcoinreserve,23,14,0.8,0.5030225433101162,0.5917536208869982,82.9101385360714,0.5882352941176471,0.05589472969328777
supercyclereal,23,14,0.8,0.0010850806445915483,0.0012399710075652948,85.27616758815128,0.47058823529411764,0.025638165414775434
supertrump,23,14,0.8,0.0012017979642121616,0.0012702587266479569,122.14084605245792,0.47058823529411764,0.03713544026527649
suwi,23,14,0.8,0.0027936286546777246,0.00282502793785134,360.9412543947164,0.17647058823529413,-0.21274119158037721
taoinu,23,14,0.8,0.0017047064103584144,0.0017133457425297703,63.93933445563123,0.29411764705882354,-0.03177001731196166
tateterminal,23,14,0.8,0.0006412893764307111,0.0006556967452014286,77.40295744281957,0.17647058823529413,-0.05519574603367549
tehepikduck,23,14,0.8,0.002914595690595769,0.0030590477444411555,39.082342887509874,0.47058823529411764,-0.010999664145761024
terminus2,23,14,0.8,0.07631204321704363,0.07838471229930336,100.63305875649897,0.17647058823529413,-0.11625883770119473
terminus3,23,14,0.8,8.407751489100137e-07,8.44464384397632e-07,189.9571223181068,0.29411764705882354,-0.07521302324108159
thebalkandwarf,23,14,0.8,0.00022024782170583954,0.00022181614465844172,116.55388782481435,0.17647058823529413,-0.07376588338811756
thelastplay,23,14,0.8,0.0012292848347262993,0.0013810381584616375,44.89478570451266,0.7058823529411765,0.5361746947549213
thereallandwolf,23,14,0.8,0.0003612480026421153,0.0003682588279574373,123.55451138622567,0.23529411764705882,-0.11116319816638903
thesoldog,23,14,0.8,1.5971284262414356e-06,2.0486087256424147e-06,11.739925837173006,0.6470588235294118,0.04579814987930349
tobi,23,14,0.8,0.0005986234344221321,0.0006569251075432019,63.0005782601327,0.5882352941176471,0.12536591540177938
toga,23,14,0.8,0.00012832331924995878,0.00013019926862116988,100.30271243394596,0.17647058823529413,-0.05959858863402134
torsy,23,14,0.8,0.0011489542891678793,0.0011736019834294288,47.54959985832395,0.4117647058823529,-0.0467638343211187
troll,23,14,0.8,4.117646995040173e-09,4.117646995040173e-09,41.17646995040173,0.0,0.0
uranus3,23,14,0.8,0.0008166390511324337,0.000829708191736692,134.46922012452148,0.29411764705882354,-0.11540875545016531
valhallaindex,23,14,0.8,0.0019448579386793605,0.0022632907454928773,21.219277057514994,0.058823529411764705,-0.05249320260050703
vitainu,23,14,0.8,2.1176470957099143e-08,2.158110192282254e-08,112.91811028724317,0.0,-0.0980392156862745
voltinu2,23,14,0.8,8.450980409227732e-08,8.57858264605889e-08,28.54842867867262,0.17647058823529413,-0.03275617479329504
waffles,23,14,0.8,0.0015017524365849148,0.0019265743549804182,21.256161229582506,0.8235294117647058,0.21958415149543678
wassie,23,14,0.8,1.7097948870500053e-06,1.7457906629480877e-06,61.94364376582047,0.23529411764705882,-0.07033130326092744
why,23,14,0.8,6.901961332059492e-08,7.037495546554315e-08,99.57326535401462,0.11764705882352941,-0.08926873779814956
wicked,23,14,0.8,0.0012907114565167783,0.0012961783998912282,350.1095566518903,0.17647058823529413,-0.1360866717983242
winniethepoodle,23,14,0.8,0.0008571371057031105,0.000977697649590433,10.324121118398711,0.5882352941176471,0.012135694164968628
wrappeddog,23,14,0.8,0.0009486216317534396,0.0010243862040258667,65.24150901562362,0.47058823529411764,-0.056427293107827736
zackmorris,23,14,0.8,0.00045282013156050765,0.0005106499946977288,34.904171236761464,0.7058823529411765,0.1418581958664058
zerotech,23,14,0.8,0.0025375772393529564,0.0029112838943767747,17.491540046732567,0.5882352941176471,0.04746289958407823
zoomer,23,14,0.8,1.0178252748781158e-05,1.0251467293059881e-05,51.87920023479536,0.4117647058823529,-0.012385677524190904
zyncoin2,23,14,0.8,0.007361287789601145,0.009148691451805769,21.670676682682554,0.5294117647058824,0.03421622156311634
abi,11,14,0.9,0.005295455827605304,0.005392664478818234,46.586651857556966,0.0,-0.10936694049332395
ai16z,11,14,0.9,0.14491832497846646,0.1909986257595997,26.23191959781284,0.6666666666666666,0.08523322261723915
aicrystalnode,11,14,0.9,0.0006214728773461532,0.0006214874804140417,1233.4877910492785,0.0,-0.12815180879320456
aiinu,11,14,0.9,0.006830279334063898,0.006851427769223932,84.30514185393659,0.1111111111111111,-0.0647641869444344
aiwithdaddyissues,11,14,0.9,0.004419989953089724,0.004428230187463913,495.6514494836584,0.0,-0.277718727698767
akiprotocol,11,14,0.9,0.0017656057703050478,0.001788448381281543,15.917588426220833,0.8888888888888888,0.03262322553106192
amaterasuomikami,11,14,0.9,0.004251795524614936,0.0050560682342883695,11.747013711269938,0.8888888888888888,0.1086856594782697
americancoin,11,14,0.9,4.327686104521067e-07,4.7294750244854725e-07,20.635280695156496,0.7777777777777778,0.22067989097449392
analos,11,14,0.9,1.0268607083003431e-05,1.0394588761649476e-05,57.40047420742324,0.1111111111111111,-0.07315649893074395
anyinu,11,14,0.9,4.914178471294766e-06,4.923740101803513e-06,114.66363222034319,0.2222222222222222,-0.07686023707351249
astropepex,11,14,0.9,4.108108132824282e-05,4.1311902480260646e-05,37.13592608118904,0.3333333333333333,-0.04318695672753277
autism2,11,14,0.9,0.000418101994751523,0.00045904025066001723,33.885562076032436,0.3333333333333333,-0.052327562425690775
autonomousvirtualbeings,11,14,0.9,0.010974353755977244,0.011250607970823508,100.88896620760525,0.1111111111111111,-0.19755798507057734
avaxhasnochill,11,14,0.9,0.0006256861808965265,0.0006828367124873064,33.18299125079103,0.5555555555555556,0.11716956485075669
babybnb,11,14,0.9,0.00433096998188354,0.004357207729514439,276.0697660116121,0.3333333333333333,0.2385659351813961
babywen,11,14,0.9,0.05124375861722383,0.05213681085908266,120.72746271710255,0.0,-0.184337726737637
badideaai,11,14,0.9,8.474576275718828e-09,8.474576275718828e-09,84.74576275718829,0.0,0.0
bananatapewall,11,14,0.9,0.0003464998856698827,0.0003469096678249162,127.7538766986778,0.2222222222222222,-0.0870436421679509
beercoin2,11,14,0.9,3.841603181928006e-06,3.856930871445471e-06,56.79150268754216,0.3333333333333333,-0.04615580598988794
benthedog,11,14,0.9,0.006477685598117123,0.006491435049884863,167.95975224607855,0.2222222222222222,-0.13925008652156504
billy,11,14,0.9,0.016572848938840753,0.01659970143970375,296.285436052659,0.2222222222222222,-0.14936399732765152
bingusthecat,11,14,0.9,0.000886723049339412,0.0008974804395093352,74.07194587664901,0.2222222222222222,-0.102426074306123
bitcat2,11,14,0.9,0.0004284872227535892,0.00042871224995466145,395.79530173287753,0.0,-0.11946500181761271
bobaoppa,11,14,0.9,0.00017107748310186285,0.00021807859020385939,10.063361788377795,0.6666666666666666,0.0839254477104032
bobtoken,11,14,0.9,1.2502446365728034e-05,1.2542858031133348e-05,94.91403419053832,0.1111111111111111,-0.07984775154728285
bongocat,11,14,0.9,0.022036377082022836,0.02211183265012527,244.78758141375624,0.0,-0.14102133041467158
brainlet2,11,14,0.9,0.008668481869999179,0.008677750376445503,358.4258655528907,0.2222222222222222,-0.13816491348140592
brothecat,11,14,0.9,0.0005005548413460048,0.0005029257042146364,113.46294878405227,0.1111111111111111,-0.10145509731643121
buu,11,14,0.9,0.0017034942006531177,0.001713982535511969,200.90690266877704,0.2222222222222222,-0.14335383643617292
catalorian,11,14,0.9,0.004201572490921704,0.004224573810426913,254.93978262569237,0.2222222222222222,-0.25802903204811506
catana,11,14,0.9,0.014011458266962195,0.01404639505671451,505.635450690445,0.1111111111111111,-0.2500737078902239
catecoin,11,14,0.9,8.516006958423154e-08,8.54784091823623e-08,60.79343975386471,0.1111111111111111,-0.050925925925925916
catwifhat2,11,14,0.9,1.2188321913416434e-07,1.2268080884798377e-07,73.94610161902095,0.2222222222222222,-0.08692810457516338
chonky,11,14,0.9,5.5657939346909675e-06,5.6061071726378715e-06,77.19464615026675,0.3333333333333333,-0.07419025991532696
chudjak,11,14,0.9,0.0053782234052377935,0.005430498532643246,90.8551472694491,0.1111111111111111,-0.10385818628328801
coal2,11,14,0.9,0.016891909033697368,0.0177107380718392,46.25618218816373,0.1111111111111111,-0.11590579547892056
costcohotdog,11,14,0.9,0.0011643441113853273,0.001177176862560328,91.23542292450553,0.0,-0.18306432090656244
crashout,11,14,0.9,0.0008117861237438733,0.0011384712000267918,16.88849789008445,0.5555555555555556,0.0016659670507120639
csi888,11,14,0.9,0.0010428827705125311,0.0010488472438150546,173.1472889311406,0.2222222222222222,-0.16797683873978478
cumrocket,11,14,0.9,0.001777935266814219,0.001786347353805296,47.4563794999237,0.1111111111111111,-0.05364105141062336
dancingtriangle2,11,14,0.9,0.00032482252758578273,0.00033169904234923336,81.29938489952981,0.3333333333333333,-0.0902889098223011
darkmaga,11,14,0.9,0.001446314400046541,0.0014633072453605668,51.13738284630782,0.4444444444444444,-0.05520797992801356
deepworm,11,14,0.9,0.01748216040747852,0.017501705737170605,562.7908984629063,0.2222222222222222,-0.14028053003874003
degenspartanai,11,14,0.9,0.03492185088741745,0.03502184552405947,308.43336495070605,0.1111111111111111,-0.21891539940502375
dejitarutsuka,11,14,0.9,0.003243248854432294,0.0032658497154261297,76.33452892051245,0.0,-0.09582962586910068
dinolfg,11,14,0.9,0.0024590582509817307,0.002494038296374795,100.34458211258006,0.2222222222222222,-0.11031874835701018
dogebonk,11,14,0.9,1.6543612251060553e-24,1.6543612251060553e-24,1.6543612251060553e-14,0.0,0.0
dogemascotshibu,11,14,0.9,0.00018745463391765726,0.00023121687331224147,17.034857352270357,0.5555555555555556,-0.002940699571423082
dogeonsolana,11,14,0.9,0.0004934752871582086,0.0004961644494288324,141.09058441233086,0.3333333333333333,-0.07348423044650075
doggo3,11,14,0.9,1.8559277496621609e-06,1.859652478750414e-06,157.24689449246208,0.3333333333333333,-0.014120602946353786
donaldtremp,11,14,0.9,0.05054965772825656,0.05106040386529168,87.62444586911947,0.2222222222222222,-0.08878553135738261
dorklord2,11,14,0.9,0.011509171306551911,0.011729984070610395,39.47331699205476,0.5555555555555556,0.11259832419447936
ducky,11,14,0.9,2.2516514829430356e-06,2.2526403186979333e-06,361.9209511525421,0.1111111111111111,-0.08404715544601583
duko,11,14,0.9,0.0004490919403875235,0.0004514458416362795,139.2306959307603,0.0,-0.140268228673097
elgato,11,14,0.9,5.7431446944258567e-05,5.9764827452748856e-05,52.411270501786134,0.3333333333333333,-0.051659975954261646
elon,11,14,0.9,1.8988510548170571e-06,1.9324514277713787e-06,71.55220538237023,0.2222222222222222,-0.13928464696578788
eyeearn,11,14,0.9,5.510528708430843e-07,5.512163946889935e-07,357.59291751380835,0.0,-0.0898043037877919
feces,11,14,0.9,0.0009406107079118207,0.0009958551950853432,125.73315417422354,0.0,-0.23201939753860076
fefeoneth,11,14,0.9,0.003972029618258221,0.003993758418358687,129.24938543849754,0.3333333333333333,-0.05665038928143276
feistydogenft,11,14,0.9,9.098722565400006e-05,9.129409531682816e-05,115.57699302346207,0.1111111111111111,-0.09701641392407241
fighttomaga,11,14,0.9,0.0014991341821299323,0.0015236260294913117,93.37869380112124,0.2222222222222222,-0.1431822647238385
firstreply,11,14,0.9,0.0009011949791199844,0.0009988774049400117,69.56201901265466,0.1111111111111111,-0.2075760495482111
fisttrumppump,11,14,0.9,0.3835429215545847,0.38952606391326366,187.47928936950433,0.2222222222222222,-0.12088346475794383
floos,11,14,0.9,0.0003073420983396534,0.000312261889533825,50.462066841701336,0.2222222222222222,-0.06754747936764577
fofar,11,14,0.9,2.820840727136847e-06,2.8287744843105825e-06,63.33615475355534,0.3333333333333333,-0.041481385437201305
forest,11,14,0.9,0.009973277356578793,0.009979553289234434,363.67631405264,0.2222222222222222,-0.15050809429159154
gamestop,11,14,0.9,3.638814810584299e-05,4.3751220457554456e-05,18.345765791254433,0.4444444444444444,-0.04950977723865687
gameswift,11,14,0.9,0.042048317727835884,0.04246225341805183,87.17047797036207,0.0,-0.11924111230533978
gdog,11,14,0.9,8.374879045551303e-07,8.500377655369993e-07,32.682816802466924,0.2222222222222222,-0.055454085456956376
gikocat,11,14,0.9,1.6511412658410103,1.6724534234793274,118.50663222680502,0.1111111111111111,-0.14843272077039285
ginnanthecat,11,14,0.9,9.417835034427719e-07,9.424727681236682e-07,491.45016365477437,0.0,-0.23747816812286937
gme,11,14,0.9,0.0018092142471880697,0.0018303246472994807,75.1591733743302,0.2222222222222222,-0.12088886730172127
groyper,11,14,0.9,0.012333267459321349,0.01236244361856291,170.28073021298593,0.1111111111111111,-0.11510845521821429
guacamole,11,14,0.9,8.361581572971835e-09,9.598868023175203e-09,40.866288364355,0.3333333333333333,0.1296296296296296
gummy,11,14,0.9,0.0025088021912947913,0.0025200781684035067,87.35810371827112,0.0,-0.0901503316163995
habibisol,11,14,0.9,0.0020829882920359016,0.002099635182445459,191.1570673264418,0.4444444444444444,-0.030020076576236215
hami,11,14,0.9,0.0012735502189274409,0.0012790599192523764,93.48889542732053,0.2222222222222222,-0.08731165202813619
hana,11,14,0.9,0.00013493168120448746,0.00013514281847025526,219.7428024832862,0.3333333333333333,-0.05759346570369184
harrypottertrumphomersimpson777inu,11,14,0.9,0.00034780132633577103,0.0003516875380982456,85.17830113530351,0.2222222222222222,-0.0623205519011942
hawk2,11,14,0.9,0.0001523399277103117,0.00015365375983209136,55.92262015773415,0.6666666666666666,0.04810429237442138
hege,11,14,0.9,0.013879328707182989,0.013992462555169925,94.02486227765394,0.1111111111111111,-0.11700924290336043
hehecat,11,14,0.9,0.007673560321484742,0.007701470245875076,151.01589359553938,0.0,-0.11662439299063945
hemule,11,14,0.9,0.0027488818793568797,0.0027558347890480504,115.7958666028539,0.2222222222222222,-0.06568954822756459
historyofpepe,11,14,0.9,0.0006615255462009933,0.0006647675343594633,91.64507562840244,0.3333333333333333,-0.009891475109867527
honk,11,14,0.9,0.0007732005835689974,0.0007797761507936193,60.95239784950157,0.1111111111111111,-0.08428557824720477
hund,11,14,0.9,0.004795136209818591,0.004809216399361303,70.2732133253877,0.2222222222222222,-0.04845067796760591
iiiilovvvyouuuu,11,14,0.9,0.001596130408445126,0.0016129547918515008,114.31900272427065,0.1111111111111111,-0.1613482653492594
illuminaticoin,11,14,0.9,1.3900190583210856e-07,1.4630612032568496e-07,15.802081075484226,0.2222222222222222,-0.02535898257586497
inferno2,11,14,0.9,1.571317447233558e-06,1.5717283295185215e-06,507.9038579668427,0.6666666666666666,0.2777813662202203
iq50,11,14,0.9,1.1521016768895192e-06,1.1630196997209744e-06,39.4571595640509,0.2222222222222222,-0.05796238048555555
jeoboden,11,14,0.9,0.0014741556799256943,0.0019065917320119602,51.7531770599806,0.4444444444444444,0.28085856738906134
jesuscoin,11,14,0.9,3.7325793635700784e-08,3.765509568776713e-08,68.56244857720148,0.1111111111111111,-0.06507936507936508
k9financedao,11,14,0.9,2.1938147780828518e-06,2.2024203554399656e-06,69.6589146497908,0.3333333333333333,-0.04153421649989426
katanainu,11,14,0.9,0.00026707212340617843,0.00027025549239942,88.41749997196706,0.0,-0.114281399030585
kekistan,11,14,0.9,8.539959283508342e-06,8.564003831007536e-06,159.6727819494956,0.1111111111111111,-0.12913117132816895
kiboshib,11,14,0.9,1.5082111755497758e-05,1.5170571868396722e-05,225.5110578575061,0.0,-0.18084967540888983
kimbo,11,14,0.9,5.526615397158416e-05,5.5736768366665605e-05,101.88856492276992,0.2222222222222222,-0.043711441891031905
kittenhaimer,11,14,0.9,0.060174665363209354,0.06082819702385502,64.56439120769024,0.0,-0.20354434631175602
koalaai,11,14,0.9,6.850459795233057e-07,7.021249102700318e-07,58.40140825399095,0.1111111111111111,-0.12538292710185311
komainu,11,14,0.9,0.057773052767782516,0.05799545215053552,151.3274475730422,0.1111111111111111,-0.14696519727178356
leash,11,14,0.9,51.54065412179483,53.43798735215235,25.695061388969005,0.3333333333333333,-0.053262043471617525
lethimcook,11,14,0.9,0.0004962208474193646,0.0005411427861835474,30.77370732448108,0.4444444444444444,0.02989270936741583
lilyscoin,11,14,0.9,0.007826741356405112,0.009058884195165219,45.362706794364236,0.3333333333333333,-0.12043845349999785
literallyme,11,14,0.9,5.305399481637548e-05,6.234672138401733e-05,44.679996076796755,0.3333333333333333,-0.125115610813755
littlemanyu,11,14,0.9,0.0005584160076950333,0.0005856556581747978,71.48465492687968,0.2222222222222222,-0.11974936966069213
lmeow2,11,14,0.9,0.023893734373993274,0.02391405127698515,169.5197005788732,0.1111111111111111,-0.06302489102739378
loafcat,11,14,0.9,4.318073329808804e-05,4.353114201194178e-05,170.82722526956343,0.3333333333333333,-0.04804039474595545
lovelyinufinance,11,14,0.9,0.000290491760406949,0.00030384626872539315,18.71953558771355,0.5555555555555556,-0.004218226900985915
luci,11,14,0.9,0.000603360958248324,0.000610650216938211,95.7757923322871,0.2222222222222222,-0.09805950005274813
mad2,11,14,0.9,1.8321539195864674e-05,1.8351884536105898e-05,156.5552171079172,0.3333333333333333,-0.04659757490785194
magahat,11,14,0.9,4.8695835195890055e-05,4.8903122069263534e-05,192.8866494425406,0.0,-0.16282843208086759
majorfrog,11,14,0.9,0.008142686681830158,0.009569366257906626,17.717056367768137,0.7777777777777778,0.05529191693038956
mars2,11,14,0.9,3.226058097288989e-06,3.241060413968524e-06,68.37767682742796,0.2222222222222222,-0.07644717137239931
mellowman,11,14,0.9,0.010566200599202014,0.010730976258216741,67.55081799008846,0.6666666666666666,0.06905477894113816
memesai,11,14,0.9,0.033360448915855746,0.033409983637044754,468.91369454064653,0.0,-0.23428345204888285
metamonopoly,11,14,0.9,0.0008847720554120672,0.0009276093222762927,25.029009403916636,0.5555555555555556,-0.010509847399442697
miladywifhat,11,14,0.9,1.1873813492489006e-07,1.3897297412956247e-07,6.579979432807062,0.7777777777777778,0.07444710700765736
mongcoin,11,14,0.9,5.084745711873416e-10,5.084745711873416e-10,5.084745711873415,0.0,0.0
monkeyhaircut,11,14,0.9,0.0012505684469103747,0.001259599748097771,203.5769365972675,0.0,-0.2032111625002475
moodeng2,11,14,0.9,4.49049724243702e-05,4.532462195004606e-05,56.67487043134296,0.2222222222222222,-0.023210743688574755
nailong,11,14,0.9,0.00886759261198645,0.008898975792123991,484.50015702874384,0.0,-0.28159078343677174
nasdaq420,11,14,0.9,0.002775744741017438,0.003083639873317049,65.4722775721025,0.2222222222222222,-0.14775865484675657
neiro,11,14,0.9,0.0020301505311787326,0.0020456452467864316,93.59820627498216,0.2222222222222222,-0.12026938054842302
neiro2,11,14,0.9,0.0011078096415696797,0.0011272345880821023,66.30721132544033,0.0,-0.12550192111523026
newbornhaggispygmyhippo,11,14,0.9,0.0005625850267833523,0.0005631744876120582,239.55199403825677,0.0,-0.1251525625164477
nomnom,11,14,0.9,0.005882442053184608,0.005899426598147,236.44534648351728,0.0,-0.18199101717040217
npconsolana,11,14,0.9,0.0026454709491830516,0.002790706305761992,22.82772313773556,0.3333333333333333,-0.02752685803365236
numogram,11,14,0.9,0.01652240754007807,0.016655554531915414,194.93122632571627,0.2222222222222222,-0.2228490486912632
nya,11,14,0.9,1.1939736379719463e-07,1.1981024967439836e-07,74.81579755057759,0.1111111111111111,-0.050789760348583866
